"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
4.282445634E2,4.217376709E1,8.677673340E0,3.385925293E0
4.282647356E2,4.362792969E1,9.379577637E0,4.089355469E0
4.282845720E2,4.575500488E1,5.213928223E0,3.428649902E0
4.283045305E2,4.575500488E1,3.819274902E0,4.162597656E0
4.283245195E2,4.575042725E1,3.121948242E0,4.171752930E0
4.283445085E2,4.499664307E1,-2.453613281E0,4.246520996E0
4.283644975E2,4.646759033E1,-3.150939941E0,7.112121582E0
4.283848527E2,4.645385742E1,-5.241394043E0,7.139587402E0
4.284045366E2,4.644165039E1,-5.934143066E0,6.434631348E0
4.284244646E2,4.015350342E1,-2.719116211E0,1.078948975E1
4.284444536E2,4.013977051E1,-4.808044434E0,1.081848145E1
4.284644426E2,4.014434814E1,-5.506896973E0,1.154174805E1
4.284844316E2,4.158020020E1,-4.801940918E0,1.081695557E1
4.285044206E2,3.869476318E1,-5.513000488E0,1.082916260E1
4.285244096E2,4.013671875E1,-6.900024414E0,1.156005859E1
4.285448259E2,4.014892578E1,-6.205749512E0,1.226501465E1
4.285644792E2,3.882446289E1,1.362609863E0,7.972717285E0
4.285843767E2,4.030303955E1,3.451538086E0,1.008605957E1
4.286043962E2,3.813323975E1,4.838562012E0,8.641052246E0
4.286243547E2,3.958740234E1,5.540466309E0,9.344482422E0
4.286443437E2,3.885345459E1,6.237792969E0,7.907104492E0
4.286643327E2,3.961639404E1,1.041412354E1,9.278869629E0
4.286843217E2,3.887939453E1,1.181182861E1,7.118225098E0
4.287046770E2,3.746795654E1,1.388854980E1,8.520507812E0
4.287245134E2,4.035339355E1,1.599426270E1,7.774353027E0
4.287442888E2,3.949584961E1,1.591339111E1,5.680847168E0
4.287643083E2,4.024200439E1,1.730499268E1,7.089233398E0
4.287842668E2,4.021148682E1,1.801147461E1,4.222106934E0
4.288042558E2,3.733978271E1,1.938934326E1,4.206848145E0
4.288242448E2,3.589477539E1,2.008056641E1,3.485107422E0
4.288442339E2,3.880157471E1,2.008819580E1,5.624389648E0
4.288642229E2,3.803253174E1,2.219085693E1,5.966186523E-1
4.288844865E2,3.788146973E1,1.846008301E1,3.205871582E0
4.289042009E2,3.786010742E1,1.916351318E1,1.052856445E0
4.289242204E2,3.861083984E1,2.125244141E1,2.453613281E0
4.289442094E2,3.714447021E1,2.125091553E1,3.112792969E-1
4.289641679E2,3.573760986E1,2.402496338E1,1.704406738E0
4.289841875E2,3.359375000E1,2.400970459E1,3.135681152E0
4.290041460E2,3.647918701E1,2.472076416E1,3.123474121E0
4.290241350E2,3.504333496E1,2.680511475E1,2.383422852E0
4.290444902E2,3.289489746E1,2.748718262E1,3.089904785E0
4.290641435E2,3.215332031E1,2.539672852E1,2.404785156E0
4.290841325E2,3.435058594E1,1.806488037E1,3.681945801E0
4.291040910E2,3.150024414E1,1.873931885E1,5.818176270E0
4.291240800E2,3.363952637E1,1.805877686E1,4.396057129E0
4.291440691E2,3.506317139E1,1.667633057E1,3.698730469E0
4.291640581E2,3.361358643E1,1.667022705E1,2.986145020E0
4.291840471E2,3.502349854E1,1.459350586E1,1.583862305E0
4.292044633E2,3.669281006E1,1.859741211E1,1.048278809E0
4.292241167E2,3.811950684E1,1.791076660E1,3.402709961E-1
4.292440141E2,3.740844727E1,1.651000977E1,1.789855957E0
4.292640642E2,4.030303955E1,1.721801758E1,2.490234375E0
4.292839922E2,3.815917969E1,1.441192627E1,5.387878418E0
4.293039812E2,3.958740234E1,1.233062744E1,5.413818359E0
4.293239702E2,3.962707520E1,1.162109375E1,8.995056152E0
4.293439592E2,4.035186768E1,1.092681885E1,9.718322754E0
4.293642839E2,3.963623047E1,8.828735352E0,1.117553711E1
4.293841508E2,4.035186768E1,6.741333008E0,1.191711426E1
4.294039568E2,4.105529785E1,5.354309082E0,1.122131348E1
4.294239152E2,4.183349609E1,5.433654785E0,8.113098145E0
4.294439348E2,4.183349609E1,4.037475586E0,8.847045898E0
4.294638933E2,4.106140137E1,-1.373291016E-1,6.761169434E0
4.294838823E2,4.392547607E1,-1.512145996E0,6.062316895E0
4.295038713E2,4.389648438E1,-4.992675781E0,5.393981934E0
4.295242570E2,3.998107910E1,5.661010742E-1,1.693725586E0
4.295441240E2,3.924407959E1,-2.223205566E0,1.731872559E0
4.295638994E2,4.069366455E1,-3.613281250E0,3.178405762E0
4.295838579E2,4.067535400E1,-5.003356934E0,2.482604980E0
4.296038164E2,3.920898438E1,-6.399536133E0,1.074218750E0
4.296238054E2,4.068450928E1,-5.006408691E0,3.196716309E0
4.296437944E2,3.995971680E1,-5.706787109E0,3.207397461E0
4.296637834E2,3.996429443E1,-5.009460449E0,3.196716309E0
4.296848711E2,3.924407959E1,-3.619384766E0,2.465820312E0
4.297041277E2,3.997344971E1,-3.617858887E0,3.178405762E0
4.297237810E2,3.997650146E1,-1.525878906E0,2.436828613E0
4.297437395E2,4.356994629E1,-1.504516602E0,1.716613770E0
4.297637590E2,3.969879150E1,5.126953125E-1,3.588867188E0
4.297837175E2,4.116973877E1,3.999328613E0,4.254150391E0
4.298037065E2,4.049987793E1,8.168029785E0,6.343078613E0
4.298236955E2,4.123840332E1,9.561157227E0,7.037353516E0
4.298437151E2,4.175109863E1,1.377410889E1,1.158142090E1
4.298640092E2,4.032745361E1,1.794738770E1,1.081237793E1
4.298838152E2,4.177703857E1,1.795349121E1,1.152496338E1
4.299036516E2,4.032745361E1,1.934356689E1,1.007995605E1
4.299236711E2,4.034881592E1,2.282562256E1,1.003265381E1
4.299436601E2,3.959808350E1,2.213287354E1,7.901000977E0
4.299636186E2,3.816223145E1,2.282104492E1,7.893371582E0
4.299836076E2,3.886871338E1,2.492218018E1,5.720520020E0
4.300035966E2,3.815307617E1,2.421875000E1,6.445312500E0
4.300239214E2,3.885498047E1,2.701721191E1,3.549194336E0
4.300437883E2,3.670349121E1,2.839965820E1,3.533935547E0
4.300635637E2,3.812255859E1,2.631988525E1,2.845764160E0
4.300835527E2,3.320159912E1,1.913909912E1,3.480529785E0
4.301035417E2,3.105316162E1,2.121734619E1,3.454589844E0
4.301235612E2,3.104858398E1,2.052001953E1,3.463745117E0
4.301435197E2,2.962951660E1,2.120513916E1,4.885864258E0
4.301635088E2,3.445129395E1,1.887817383E1,9.152221680E0
4.301834978E2,3.372192383E1,2.027130127E1,7.705688477E0
4.302037920E2,3.302764893E1,2.165527344E1,9.117126465E0
4.302234758E2,3.376159668E1,1.956329346E1,1.128692627E1
4.302434953E2,3.375701904E1,1.886596680E1,1.129608154E1
4.302634538E2,3.446502686E1,1.817626953E1,1.059112549E1
4.302834428E2,3.445587158E1,1.817932129E1,9.877014160E0
4.303034318E2,3.587951660E1,1.679534912E1,9.178161621E0
4.303234209E2,3.515472412E1,1.609497070E1,9.188842773E0
4.303434099E2,3.732452393E1,1.610412598E1,9.901428223E0
4.303637651E2,3.730773926E1,1.331787109E1,9.938049316E0
4.303833879E2,3.875274658E1,1.123199463E1,1.139373779E1
4.304033769E2,3.803253174E1,9.832763672E0,1.212768555E1
4.304233964E2,4.176635742E1,9.263610840E0,5.703735352E0
4.304433549E2,4.104614258E1,7.864379883E0,6.437683105E0
4.304633440E2,4.035644531E1,7.154846191E0,9.306335449E0
4.304833330E2,3.674316406E1,1.369171143E1,9.355163574E0
4.305033220E2,3.816986084E1,1.160888672E1,9.381103516E0
4.305236467E2,3.817443848E1,1.091003418E1,1.010589600E1
4.305434221E2,3.744659424E1,8.119201660E0,1.085815430E1
4.305632890E2,3.888702393E1,3.939819336E0,1.305541992E1
4.305832780E2,3.744201660E1,3.236389160E0,1.306610107E1
4.306032976E2,3.816223145E1,1.844787598E0,1.379852295E1
4.306232561E2,3.816375732E1,-9.460449219E-1,1.526489258E1
4.306432451E2,3.601074219E1,-9.582519531E-1,1.598205566E1
4.306632341E2,3.456268311E1,-2.359008789E0,1.600189209E1
4.306835588E2,3.817291260E1,-3.738403320E0,1.744537354E1
4.307034563E2,3.817291260E1,-3.738403320E0,1.744537354E1
4.307232317E2,3.744354248E1,-5.134582520E0,1.746520996E1
4.307431902E2,3.741760254E1,-6.523132324E0,1.605529785E1
4.307631792E2,3.486785889E1,-5.090332031E0,1.569519043E1
4.307831682E2,3.556671143E1,-4.383850098E0,1.354064941E1
4.308031572E2,4.254150391E1,-2.516174316E0,1.338958740E1
4.308231462E2,4.108276367E1,-1.124572754E0,1.122894287E1
4.308435319E2,4.181213379E1,-1.123046875E0,1.194305420E1
4.308633989E2,4.106597900E1,2.761840820E-1,9.068298340E0
4.308831132E2,4.108276367E1,1.666259766E0,9.762573242E0
4.309031023E2,4.109954834E1,5.847167969E0,8.992004395E0
4.309230913E2,4.255218506E1,9.339904785E0,8.229064941E0
4.309430803E2,4.255218506E1,1.073455811E1,7.496643066E0
4.309630693E2,4.254455566E1,1.073608398E1,6.782531738E0
4.309830888E2,3.969726562E1,1.350250244E1,8.177185059E0
4.310030473E2,4.117279053E1,1.629180908E1,9.567260742E0
4.310234026E2,3.974914551E1,2.046508789E1,8.798217773E0
4.310430559E2,3.902435303E1,1.976470947E1,8.808898926E0
4.310630144E2,3.829956055E1,2.046051025E1,8.085632324E0
4.310830339E2,3.587646484E1,1.997680664E1,1.119689941E1
4.311030229E2,3.513031006E1,2.137603760E1,8.322143555E0
4.311229814E2,3.879394531E1,1.270904541E1,7.254028320E0
4.311429704E2,3.733520508E1,1.410064697E1,5.093383789E0
4.311629594E2,3.733062744E1,1.479949951E1,4.370117188E0
4.311833757E2,3.586883545E1,1.549682617E1,2.220153809E0
4.312030595E2,3.516082764E1,1.758117676E1,2.192687988E0
4.312229570E2,3.229217529E1,1.965637207E1,2.168273926E0
4.312429765E2,3.227996826E1,1.896209717E1,1.463317871E0
4.312629045E2,3.300933838E1,2.035827637E1,1.443481445E0
4.312829240E2,3.304290771E1,2.034912109E1,4.299926758E0
4.313028825E2,3.302154541E1,1.965789795E1,2.880859375E0
4.313228715E2,3.157653809E1,2.034912109E1,2.159118652E0
4.313431963E2,3.301696777E1,2.035675049E1,2.157592773E0
4.313630327E2,3.299560547E1,1.966400146E1,7.385253906E-1
4.313828996E2,3.442840576E1,1.827850342E1,7.553100586E-1
4.314028276E2,3.296508789E1,1.757965088E1,-6.622314453E-1
4.314228166E2,3.406372070E1,2.130889893E1,-5.126953125E-1
4.314428056E2,3.469848633E1,2.291259766E1,4.119873047E-1
4.314627946E2,3.612213135E1,2.153015137E1,-2.853393555E-1
4.314827837E2,3.538818359E1,1.943664551E1,-2.563476562E-1
4.315031694E2,3.829650879E1,1.804962158E1,2.616882324E0
4.315230363E2,3.685150146E1,1.595001221E1,3.361511230E0
4.315427507E2,3.685150146E1,1.595001221E1,3.361511230E0
4.315628007E2,3.685150146E1,1.595001221E1,3.361511230E0
4.315827592E2,3.685150146E1,1.595001221E1,3.361511230E0
4.316027177E2,3.828887939E1,1.247100830E1,4.835510254E0
4.316227068E2,4.114379883E1,6.912231445E0,5.619812012E0
4.316426958E2,4.185485840E1,6.918334961E0,4.905700684E0
4.316626848E2,4.110565186E1,3.434753418E0,4.238891602E0
4.316830400E2,4.324035645E1,6.622314453E-1,3.558349609E0
4.317026933E2,4.324493408E1,-1.432800293E0,5.015563965E0
4.317226823E2,4.179229736E1,-3.529357910E0,5.046081543E0
4.317426408E2,4.249572754E1,-6.311035156E0,5.082702637E0
4.317626298E2,3.715362549E1,-1.098632812E-1,3.160095215E0
4.317826189E2,3.713684082E1,-1.499938965E0,2.464294434E0
4.318026384E2,3.712463379E1,-3.588867188E0,2.493286133E0
4.318225969E2,3.714141846E1,-3.593444824E0,3.921508789E0
4.318430437E2,3.569641113E1,-2.902221680E0,3.199768066E0
4.318627275E2,3.786163330E1,-3.590393066E0,3.919982910E0
4.318825639E2,3.712921143E1,-5.682373047E0,3.948974609E0
4.319025529E2,3.638305664E1,-5.679321289E0,1.806640625E0
4.319225420E2,3.568878174E1,-2.899169922E0,2.485656738E0
4.319425310E2,3.642120361E1,-2.201843262E0,3.189086914E0
4.319625200E2,3.715362549E1,-1.098632812E-1,3.160095215E0
4.319825090E2,3.719329834E1,3.367614746E0,4.542541504E0
4.320028337E2,3.720092773E1,4.760742188E0,4.522705078E0
4.320227006E2,3.649444580E1,8.241271973E0,3.762817383E0
4.320425066E2,3.793792725E1,8.946228027E0,3.752136230E0
4.320624956E2,3.650207520E1,1.103057861E1,3.012084961E0
4.320824541E2,3.579864502E1,1.520690918E1,2.241516113E0
4.321024431E2,3.700103760E1,5.895996094E0,5.900573730E0
4.321224626E2,3.844146729E1,7.298278809E0,5.165100098E0
4.321424211E2,3.772888184E1,1.008300781E1,4.414367676E0
4.321624101E2,3.918304443E1,1.217956543E1,4.385375977E0
4.321827043E2,3.775939941E1,1.356353760E1,5.082702637E0
4.322024187E2,3.554229736E1,1.286926270E1,8.087158203E-1
4.322224077E2,3.700866699E1,1.287078857E1,2.949523926E0
4.322423967E2,3.483886719E1,1.565246582E1,7.720947266E-1
4.322623552E2,3.555450439E1,1.635437012E1,4.730224609E-2
4.322823442E2,3.410186768E1,1.704864502E1,-1.390075684E0
4.323023332E2,3.341979980E1,1.912689209E1,7.263183594E-1
4.323223222E2,3.269958496E1,2.051849365E1,-6.103515625E-3
4.323426775E2,3.125457764E1,2.120971680E1,-7.278442383E-1
4.323623003E2,2.979583740E1,2.260284424E1,-2.886962891E0
4.323823198E2,2.909393311E1,2.259368896E1,-1.458740234E0
4.324022783E2,3.057708740E1,2.537994385E1,6.454467773E-1
4.324222978E2,2.859649658E1,1.838226318E1,-1.968383789E-1
4.324422563E2,3.087615967E1,2.454681396E1,2.131652832E0
4.324622453E2,3.085021973E1,2.594909668E1,-7.446289062E-1
4.324822343E2,2.942657471E1,2.593688965E1,6.866455078E-1
4.325025590E2,3.302307129E1,2.665405273E1,-4.272460938E-2
4.325223650E2,3.087158203E1,2.524566650E1,1.408386230E0
4.325422624E2,3.086242676E1,2.524719238E1,6.942749023E-1
4.325621904E2,3.300170898E1,2.317199707E1,4.577636719E-3
4.325821794E2,3.229980469E1,2.316284180E1,1.434326172E0
4.326021684E2,3.372192383E1,2.178039551E1,7.369995117E-1
4.326221574E2,3.659515381E1,1.900787354E1,1.484680176E0
4.326421464E2,3.732452393E1,2.040405273E1,1.464843750E0
4.326624712E2,3.876495361E1,1.622467041E1,3.662109375E0
4.326823381E2,3.803253174E1,1.413269043E1,3.691101074E0
4.327021440E2,4.018859863E1,1.344757080E1,3.698730469E0
4.327221025E2,4.088439941E1,8.982849121E0,-4.547119141E-1
4.327420915E2,4.230346680E1,5.508422852E0,-4.104614258E-1
4.327620805E2,3.701477051E1,1.006164551E1,1.036071777E0
4.327820695E2,3.700561523E1,8.668518066E0,1.054382324E0
4.328020586E2,3.912353516E1,5.900573730E0,-1.052856445E0
4.328224443E2,3.912506104E1,3.109741211E0,4.119873047E-1
4.328423112E2,3.984069824E1,1.022338867E0,1.153564453E0
4.328620256E2,3.980255127E1,-3.849792480E0,5.050659180E-1
4.328820146E2,3.981018066E1,-3.852844238E0,1.219177246E0
4.329020036E2,3.840484619E1,-2.474975586E0,3.346252441E0
4.329219926E2,3.837890625E1,-5.258178711E0,2.668762207E0
4.329419817E2,3.837432861E1,-5.953979492E0,2.677917480E0
4.329619707E2,4.052276611E1,-5.241394043E0,1.237487793E0
4.329819902E2,3.907775879E1,-5.946350098E0,1.248168945E0
4.330023149E2,3.907318115E1,-6.642150879E0,1.257324219E0
4.330219682E2,4.051818848E1,-4.542541504E0,5.142211914E-1
4.330419878E2,3.853607178E1,2.777099609E-1,1.335144043E0
4.330619157E2,3.926086426E1,2.372741699E0,5.920410156E-1
4.330819048E2,3.998565674E1,3.073120117E0,5.813598633E-1
4.331018938E2,4.250183105E1,-1.538085938E0,7.781982422E-1
4.331218828E2,4.109497070E1,4.025268555E0,7.049560547E-1
4.331418718E2,4.112091064E1,5.413818359E0,2.116394043E0
4.331622881E2,3.971862793E1,1.027832031E1,2.766418457E0
4.331819719E2,3.898010254E1,1.167449951E1,6.057739258E-1
4.332018693E2,4.048614502E1,1.515197754E1,4.129028320E0
4.332218889E2,3.902740479E1,1.654510498E1,1.968383789E0
4.332418169E2,3.836364746E1,2.001342773E1,4.780578613E0
4.332618059E2,3.691406250E1,2.000885010E1,4.067993164E0
4.332818254E2,3.763885498E1,2.210388184E1,3.324890137E0
4.333017839E2,3.549957275E1,2.418060303E1,4.013061523E0
4.333221086E2,3.477020264E1,2.557373047E1,2.566528320E0
4.333419756E2,3.404998779E1,2.696533203E1,1.834106445E0
4.333617815E2,3.321380615E1,2.416229248E1,2.859497070E0
4.333817400E2,3.391113281E1,2.766113281E1,-7.598876953E-1
4.334017595E2,3.176422119E1,2.834320068E1,-5.187988281E-2
4.334217180E2,3.105163574E1,2.833709717E1,6.637573242E-1
4.334417070E2,2.973327637E1,2.264251709E1,-1.724243164E-1
4.334616960E2,2.974700928E1,2.473144531E1,-1.998901367E-1
4.334820818E2,2.758026123E1,2.541961670E1,-9.216308594E-1
4.335019182E2,2.616577148E1,2.680053711E1,4.913330078E-1
4.335216631E2,2.619628906E1,2.749023438E1,2.624511719E0
4.335416521E2,2.474670410E1,2.888031006E1,1.179504395E0
4.335616716E2,2.761077881E1,2.750396729E1,4.791259766E-1
4.335816301E2,2.618408203E1,2.819061279E1,1.187133789E0
4.336016191E2,2.761993408E1,2.750244141E1,1.194763184E0
4.336216081E2,2.907714844E1,2.750396729E1,2.621459961E0
4.336415971E2,2.903900146E1,2.402648926E1,1.239013672E0
4.336619218E2,3.122100830E1,2.472991943E1,2.655029297E0
4.336816057E2,3.536376953E1,2.548675537E1,1.432800293E0
4.337015947E2,3.608551025E1,2.409515381E1,2.165222168E0
4.337215837E2,3.750000000E1,2.131958008E1,1.486206055E0
4.337418169E2,3.966064453E1,1.993560791E1,2.217102051E0
4.337615312E2,3.998565674E1,1.858520508E1,6.095886230E0
4.337815202E2,3.694458008E1,2.023315430E1,2.635192871E0
4.338015092E2,3.766174316E1,1.674957275E1,4.110717773E0
4.338219255E2,3.836059570E1,1.466674805E1,3.422546387E0
4.338416399E2,3.910217285E1,1.257171631E1,6.307983398E0
4.338614763E2,3.835144043E1,1.048278809E1,4.907226562E0
4.338814958E2,3.978881836E1,8.399963379E0,5.648803711E0
4.339014848E2,4.194030762E1,4.226684570E0,7.130432129E0
4.339214433E2,4.118194580E1,2.140808105E0,5.017089844E0
4.339414323E2,4.043579102E1,-2.041625977E0,5.073547363E0
4.339614214E2,4.329528809E1,-4.113769531E0,4.383850098E0
4.339817461E2,4.184722900E1,-6.909179688E0,5.137634277E0
4.340015825E2,3.911437988E1,-5.867004395E0,6.904602051E0
4.340214494E2,3.837280273E1,-6.562805176E0,5.485534668E0
4.340413774E2,3.836059570E1,-1.004791260E1,6.246948242E0
4.340613664E2,3.765716553E1,-8.660888672E0,6.942749023E0
4.340813554E2,3.906707764E1,-9.342956543E0,4.808044434E0
4.341013750E2,4.220275879E1,-3.012084961E0,4.496765137E0
4.341213335E2,4.075317383E1,-3.016662598E0,3.784179688E0
4.341417497E2,4.221954346E1,-3.016662598E0,5.924987793E0
4.341616167E2,4.075775146E1,-2.320861816E0,3.775024414E0
4.341813005E2,4.293518066E1,-9.185791016E-1,4.467773438E0
4.342012895E2,4.369049072E1,1.866149902E0,5.857849121E0
4.342213090E2,4.512634277E1,3.967285156E0,4.399108887E0
4.342412675E2,4.442291260E1,6.748962402E0,4.362487793E0
4.342612566E2,4.445648193E1,1.092529297E1,5.021667480E0
4.342812456E2,4.374084473E1,1.301269531E1,4.280090332E0
4.343012346E2,4.301605225E1,1.510314941E1,2.822875977E0
4.343215898E2,4.232025146E1,1.819000244E1,4.223632812E0
4.343412126E2,4.307403564E1,2.236938477E1,4.881286621E0
4.343612321E2,4.305267334E1,2.446899414E1,1.995849609E0
4.343811938E2,4.163818359E1,2.863922119E1,1.940917969E0
4.344011828E2,3.947601318E1,3.002319336E1,1.211547852E0
4.344212023E2,3.734130859E1,3.419189453E1,1.158142090E0
4.344411608E2,3.811187744E1,2.920227051E1,1.550292969E0
4.344611498E2,3.597259521E1,2.988281250E1,2.972412109E0
4.344814745E2,3.525238037E1,3.406524658E1,7.751464844E-1
4.345012805E2,3.526000977E1,3.545837402E1,7.553100586E-1
4.345211169E2,3.166809082E1,3.683319092E1,7.415771484E-1
4.345411059E2,3.098144531E1,3.961029053E1,2.133178711E0
4.345610949E2,2.809143066E1,3.959808350E1,1.423645020E0
4.345810839E2,2.882537842E1,4.029541016E1,2.127075195E0
4.346010729E2,2.810516357E1,4.029235840E1,2.128601074E0
4.346210619E2,3.100280762E1,4.030151367E1,3.553771973E0
4.346413867E2,2.926788330E1,2.547607422E1,-1.922607422E-1
4.346612536E2,3.142852783E1,2.548828125E1,-1.937866211E-1
4.346810595E2,3.355865479E1,2.201843262E1,-8.651733398E-1
4.347010485E2,3.354949951E1,2.341613770E1,-2.311706543E0
4.347210070E2,3.499450684E1,2.272491455E1,-1.589965820E0
4.347409960E2,3.357238770E1,2.131805420E1,5.737304688E-1
4.347609850E2,3.713531494E1,1.925354004E1,-1.545715332E0
4.347809741E2,3.983001709E1,1.910552979E1,3.417968750E-1
4.348013598E2,4.126281738E1,1.772003174E1,3.585815430E-1
4.348212267E2,4.483337402E1,1.286315918E1,4.196166992E-1
4.348409411E2,4.414825439E1,1.285095215E1,3.279113770E0
4.348609301E2,4.699859619E1,9.385681152E0,2.607727051E0
4.348809191E2,4.561157227E1,9.364318848E0,6.895446777E0
4.349009081E2,4.702148438E1,8.682250977E0,4.760742188E0
4.349208972E2,4.703063965E1,4.493713379E0,7.673645020E0
4.349408862E2,4.771270752E1,1.019287109E0,6.291198730E0
4.349609057E2,4.735260010E1,6.559753418E0,6.382751465E0
4.349812304E2,4.805603027E1,3.776550293E0,6.419372559E0
4.350009448E2,4.802551270E1,2.975463867E-1,5.751037598E0
4.350208727E2,4.872131348E1,-3.877258301E0,5.805969238E0
4.350408312E2,4.870910645E1,-7.362365723E0,6.567382812E0
4.350608508E2,4.940795898E1,-1.083984375E1,6.613159180E0
4.350808093E2,4.721221924E1,-1.363220215E1,5.224609375E0
4.351007983E2,4.113464355E1,-1.042327881E1,5.218505859E0
4.351207873E2,4.285888672E1,-6.944274902E0,1.541137695E0
4.351412035E2,4.212493896E1,-1.043243408E1,2.302551270E0
4.351620165E2,4.210815430E1,-1.042785645E1,8.743286133E-1
4.351807543E2,4.065399170E1,-1.112976074E1,1.708984375E-1
4.352007433E2,4.281158447E1,-1.042022705E1,-5.554199219E-1
4.352207629E2,4.280242920E1,-1.041717529E1,-1.269531250E0
4.352407214E2,4.212493896E1,-9.037780762E0,1.570129395E0
4.352607104E2,4.353027344E1,-7.626342773E0,-2.023315430E0
4.352807299E2,4.518280029E1,-6.542968750E0,-5.157470703E-1
4.353010241E2,4.593658447E1,-2.363586426E0,1.419067383E-1
4.353208910E2,4.667816162E1,1.121520996E0,9.460449219E-2
4.353406664E2,4.741058350E1,4.609680176E0,-6.668090820E-1
4.353606555E2,4.528045654E1,9.474182129E0,-7.308959961E-1
4.353806750E2,4.675445557E1,1.226196289E1,6.591796875E-1
4.354006640E2,4.534454346E1,1.713104248E1,5.950927734E-1
4.354206225E2,4.535675049E1,2.061462402E1,-1.663208008E-1
4.354406115E2,4.652099609E1,2.544250488E1,5.404663086E0
4.354609972E2,4.509582520E1,2.961578369E1,4.635620117E0
4.354808642E2,4.366455078E1,3.100128174E1,4.618835449E0
4.355005785E2,4.364624023E1,3.379669189E1,1.724243164E0
4.355205676E2,4.074859619E1,3.378601074E1,2.990722656E-1
4.355405566E2,4.218444824E1,3.449249268E1,-4.257202148E-1
4.355605761E2,4.149017334E1,3.727264404E1,2.517700195E-1
4.355805346E2,4.076080322E1,3.866577148E1,-1.194763184E0
4.356005236E2,3.943481445E1,2.458496094E1,-2.981567383E0
4.356205126E2,3.584594727E1,2.805023193E1,-3.738403320E0
4.356408679E2,3.655853271E1,2.945251465E1,-5.187988281E0
4.356605212E2,3.444061279E1,3.082427979E1,-2.345275879E0
4.356805102E2,3.370666504E1,3.012695312E1,-3.050231934E0
4.357004687E2,3.227539062E1,3.290710449E1,-3.799438477E0
4.357204577E2,3.227081299E1,3.221130371E1,-3.790283203E0
4.357404467E2,3.159332275E1,3.498535156E1,-1.684570312E0
4.357604357E2,3.372039795E1,3.221588135E1,-3.077697754E0
4.357804247E2,3.720550537E1,2.256774902E1,-6.062316895E0
4.358008410E2,3.647613525E1,2.117156982E1,-6.044006348E0
4.358204943E2,3.792114258E1,2.187500000E1,-6.054687500E0
4.358403918E2,3.864135742E1,2.048339844E1,-5.322265625E0
4.358604418E2,4.004364014E1,1.840820312E1,-7.438659668E0
4.358803698E2,4.146270752E1,1.632995605E1,-8.126831055E0
4.359003588E2,4.143676758E1,1.494140625E1,-9.536743164E0
4.359203478E2,3.975372314E1,2.459564209E1,-1.000976562E0
4.359403368E2,4.189300537E1,2.112426758E1,-9.567260742E-1
4.359606616E2,4.477539062E1,1.695404053E1,1.239013672E0
4.359805285E2,4.474487305E1,1.486968994E1,-1.617431641E-1
4.360003344E2,4.550018311E1,1.346893311E1,3.427124023E0
4.360203234E2,4.762725830E1,7.908630371E0,3.498840332E0
4.360402819E2,4.905548096E1,5.825805664E0,3.526306152E0
4.360602709E2,4.832611084E1,3.034973145E0,4.278564453E0
4.360802599E2,4.832611084E1,3.034973145E0,4.278564453E0
4.361002490E2,4.832611084E1,3.034973145E0,4.278564453E0
4.361206347E2,4.918670654E1,-5.033874512E0,6.567382812E0
4.361405322E2,4.917907715E1,-7.821655273E0,7.319641113E0
4.361602160E2,4.917907715E1,-7.821655273E0,7.319641113E0
4.361802355E2,4.700164795E1,-1.340942383E1,8.825683594E0
4.362001940E2,4.701385498E1,-1.550598145E1,1.099700928E1
4.362201830E2,4.701385498E1,-1.690063477E1,1.172943115E1
4.362401721E2,4.168243408E1,-1.425323486E1,1.308135986E1
4.362601611E2,4.024505615E1,-1.495971680E1,1.380767822E1
4.362801501E2,3.951263428E1,-1.565704346E1,1.310272217E1
4.363005053E2,3.803253174E1,-1.635131836E1,1.025695801E1
4.363201586E2,4.020690918E1,-1.704101562E1,1.169281006E1
4.363401476E2,3.944702148E1,-1.633758545E1,8.111572266E0
4.363601367E2,4.018096924E1,-1.703491211E1,9.548950195E0
4.363800951E2,3.944396973E1,-1.703338623E1,8.120727539E0
4.364000842E2,4.159088135E1,-1.632080078E1,6.680297852E0
4.364201037E2,4.234466553E1,-1.074523926E1,6.604003906E0
4.364400622E2,4.402770996E1,-9.062194824E0,3.900146484E0
4.364603869E2,4.405822754E1,-4.187011719E0,3.834533691E0
4.364801928E2,4.410095215E1,-1.373291016E-2,5.206298828E0
4.365000292E2,4.555816650E1,1.383972168E0,5.900573730E0
4.365200182E2,4.488525391E1,7.646179199E0,6.530761719E0
4.365400073E2,4.561767578E1,9.739685059E0,6.501770020E0
4.365600268E2,4.995727539E1,1.680297852E1,1.849365234E0
4.365799853E2,4.492340088E1,1.956634521E1,1.104736328E0
4.365999743E2,4.640197754E1,2.444610596E1,1.751708984E0
4.366202990E2,4.496154785E1,2.583312988E1,1.019287109E0
4.366401354E2,4.565124512E1,2.514801025E1,-1.115417480E0
4.366600024E2,4.565582275E1,2.863464355E1,-2.590942383E0
4.366799304E2,4.419403076E1,2.933044434E1,-4.740905762E0
4.366999499E2,4.491729736E1,3.142700195E1,-5.484008789E0
4.367199084E2,4.346466064E1,3.211975098E1,-6.919860840E0
4.367398974E2,4.343719482E1,3.212738037E1,-9.063720703E0
4.367598864E2,4.272613525E1,3.351593018E1,-9.082031250E0
4.367798754E2,3.632965088E1,2.234191895E1,-1.866149902E0
