"Time (s)","Illuminance (lx)"
3.888942143E2,4.800000000E1
3.890970341E2,7.100000000E1
3.892999149E2,6.600000000E1
3.895027958E2,4.800000000E1
3.897056462E2,1.500000000E1
3.899089237E2,2.600000000E1
3.901113774E2,7.600000000E1
3.903142277E2,9.300000000E1
3.905170780E2,8.100000000E1
3.907199284E2,3.500000000E1
3.909230229E2,1.200000000E1
3.911256291E2,3.000000000E1
3.913284794E2,7.800000000E1
3.915313908E2,8.800000000E1
3.917343022E2,6.000000000E1
3.919371220E2,1.900000000E1
3.921399723E2,1.400000000E1
3.923431889E2,3.500000000E1
3.925457340E2,9.000000000E1
3.927485844E2,7.500000000E1
3.929514958E2,2.100000000E1
3.931543156E2,6.000000000E0
3.933572880E2,7.000000000E0
3.935600163E2,3.200000000E1
3.937628971E2,5.600000000E1
3.939657170E2,3.800000000E1
3.941685978E2,2.000000000E1
3.943714787E2,1.200000000E1
3.945743497E2,1.900000000E1
3.947775052E2,3.000000000E1
3.949800503E2,6.700000000E1
3.951829007E2,7.500000000E1
3.953857510E2,4.200000000E1
3.955886014E2,2.400000000E1
3.957915738E2,1.500000000E1
