"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
4.610065277E2,5.233370245E1,4.867490690E0,1.095289307E1,1.850000024E0,5.229999924E1,1.179199982E1,0.000000000E0
4.620046807E2,5.233370288E1,4.867551080E0,1.270399170E1,1.980000019E0,7.219999695E1,9.648000717E0,0.000000000E0
4.629970394E2,5.233370018E1,4.867612580E0,1.269074707E1,2.069999933E0,8.800000000E1,8.576000214E0,0.000000000E0
4.640127977E2,5.233369382E1,4.867665570E0,1.080213623E1,2.119999886E0,1.125000000E2,9.648000717E0,0.000000000E0
4.650030171E2,5.233368291E1,4.867716770E0,9.807995605E0,2.190000057E0,1.230999985E2,9.648000717E0,0.000000000E0
4.660101219E2,5.233366630E1,4.867776780E0,8.995739746E0,2.339999914E0,1.348999939E2,8.576000214E0,0.000000000E0
4.670128652E2,5.233365258E1,4.867839060E0,7.516064453E0,2.410000086E0,1.295000000E2,9.648000717E0,0.000000000E0
4.680069789E2,5.233363958E1,4.867906980E0,6.086560059E0,2.519999981E0,1.258000031E2,8.576000214E0,0.000000000E0
4.690087837E2,5.233361323E1,4.867964990E0,6.113842773E0,2.650000095E0,1.425000000E2,8.576000214E0,0.000000000E0
4.700042303E2,5.233358307E1,4.868016320E0,5.300366211E0,2.720000029E0,1.628000031E2,7.504000187E0,0.000000000E0
4.710054755E2,5.233355536E1,4.868059130E0,3.181469727E0,2.609999895E0,1.735000000E2,8.576000214E0,0.000000000E0
4.720162337E2,5.233352649E1,4.868102590E0,3.771069336E0,2.730000019E0,1.700000000E2,8.576000214E0,0.000000000E0
4.730038542E2,5.233349410E1,4.868154090E0,3.815686035E0,2.940000057E0,1.666000061E2,8.576000214E0,0.000000000E0
4.740013039E2,5.233345437E1,4.868204060E0,3.853222656E0,3.180000067E0,1.701999969E2,8.576000214E0,0.000000000E0
4.750133977E2,5.233342582E1,4.868245910E0,1.182568359E0,1.389999986E0,1.698999939E2,6.432000160E0,0.000000000E0
4.760137314E2,5.233340389E1,4.868285320E0,6.098632812E-2,1.419999957E0,1.700000000E2,5.360000134E0,0.000000000E0
4.770122917E2,5.233337955E1,4.868321340E0,-1.689868164E0,1.419999957E0,1.678000031E2,5.360000134E0,0.000000000E0
4.780036130E2,5.233335086E1,4.868358860E0,-3.244311523E0,1.399999976E0,1.691999969E2,4.288000107E0,0.000000000E0
4.790046559E2,5.233332218E1,4.868394390E0,-2.694580078E-1,1.379999995E0,1.713999939E2,4.288000107E0,0.000000000E0
4.800019108E2,5.233328874E1,4.868426710E0,-1.357714844E0,1.360000014E0,1.696000061E2,4.288000107E0,0.000000000E0
4.810012735E2,5.233325633E1,4.868450650E0,-5.137207031E-1,1.330000043E0,1.958000031E2,4.288000107E0,0.000000000E0
4.819962364E2,5.233322428E1,4.868469290E0,3.902709961E-1,1.309999943E0,1.831999969E2,9.648000717E0,0.000000000E0
4.830055225E2,5.233319294E1,4.868484260E0,7.867553711E-1,1.269999981E0,1.846000061E2,9.648000717E0,0.000000000E0
4.840148795E2,5.233316092E1,4.868494400E0,3.767089844E-2,1.309999943E0,1.853999939E2,9.648000717E0,0.000000000E0
4.850173179E2,5.233312862E1,4.868505440E0,-7.248413086E-1,1.309999943E0,1.801999969E2,9.648000717E0,0.000000000E0
4.860060182E2,5.233309442E1,4.868514680E0,-1.139404297E-1,1.379999995E0,1.813999939E2,9.648000717E0,0.000000000E0
4.870051911E2,5.233305928E1,4.868522160E0,1.159191895E0,1.399999976E0,1.826000061E2,9.648000717E0,0.000000000E0
4.880063669E2,5.233302274E1,4.868528740E0,8.665283203E-1,1.519999981E0,1.811999969E2,9.648000717E0,0.000000000E0
4.890127813E2,5.233297705E1,4.868533590E0,9.328125000E-1,3.059999943E0,1.801000061E2,5.360000134E0,0.000000000E0
4.900111805E2,5.233291938E1,4.868530650E0,1.554687500E-1,3.430000067E0,1.908999939E2,4.288000107E0,0.000000000E0
4.910074689E2,5.233286300E1,4.868527150E0,-3.585693359E-1,3.559999943E0,1.780000000E2,5.360000134E0,0.000000000E0
4.920037293E2,5.233280532E1,4.868525860E0,-1.244555664E0,3.700000048E0,1.786000061E2,5.360000134E0,0.000000000E0
4.930026023E2,5.233274512E1,4.868525620E0,-2.463183594E0,3.819999933E0,1.808999939E2,5.360000134E0,0.000000000E0
4.940115755E2,5.233268235E1,4.868528410E0,-2.650134277E0,4.099999905E0,1.781000061E2,5.360000134E0,0.000000000E0
4.950052665E2,5.233262275E1,4.868533560E0,-1.556079102E0,4.179999828E0,1.750000000E2,5.360000134E0,0.000000000E0
4.960115564E2,5.233256283E1,4.868538260E0,-1.500720215E0,4.369999886E0,1.833000031E2,5.360000134E0,0.000000000E0
4.970091476E2,5.233250536E1,4.868540290E0,-3.698608398E-1,4.320000172E0,1.836999969E2,5.360000134E0,0.000000000E0
4.980105736E2,5.233244531E1,4.868541620E0,-5.364257813E-1,4.420000076E0,1.766999969E2,5.360000134E0,0.000000000E0
4.990129625E2,5.233238926E1,4.868546800E0,2.760131836E-1,4.380000114E0,1.731999969E2,5.360000134E0,0.000000000E0
5.000069569E2,5.233233993E1,4.868556580E0,2.886474609E-1,4.300000191E0,1.798999939E2,5.360000134E0,0.000000000E0
5.010123432E2,5.233228785E1,4.868565740E0,2.637451172E-1,4.469999790E0,1.840000000E2,5.360000134E0,0.000000000E0
5.020124276E2,5.233223626E1,4.868570090E0,1.288708496E0,4.519999981E0,1.813999939E2,5.360000134E0,0.000000000E0
5.030172253E2,5.233218479E1,4.868557470E0,1.068066406E0,4.690000057E0,2.076999969E2,5.360000134E0,0.000000000E0
5.040113973E2,5.233214397E1,4.868526550E0,5.445556641E-2,4.519999981E0,2.301999969E2,5.360000134E0,0.000000000E0
5.050033023E2,5.233211087E1,4.868475250E0,-2.718994141E-1,4.460000038E0,2.443999939E2,5.360000134E0,0.000000000E0
5.060042660E2,5.233209097E1,4.868403390E0,-1.232043457E0,4.349999905E0,2.448000031E2,5.360000134E0,0.000000000E0
5.069961306E2,5.233208127E1,4.868323400E0,-9.549438477E-1,4.400000095E0,2.661000061E2,5.360000134E0,0.000000000E0
5.080130317E2,5.233208198E1,4.868281140E0,-2.094470215E0,1.460000038E0,2.707999878E2,4.288000107E0,0.000000000E0
5.090134101E2,5.233208845E1,4.868255520E0,-2.536181641E0,1.460000038E0,2.752000122E2,4.288000107E0,0.000000000E0
5.099995726E2,5.233209486E1,4.868225340E0,-3.825915527E0,1.480000019E0,2.757000122E2,4.288000107E0,0.000000000E0
5.110063487E2,5.233209934E1,4.868190510E0,-4.550280762E0,1.490000010E0,2.700000000E2,4.288000107E0,0.000000000E0
5.120029401E2,5.233210352E1,4.868152740E0,-4.309558105E0,1.480000019E0,2.727000122E2,4.288000107E0,0.000000000E0
5.130056316E2,5.233210728E1,4.868121770E0,-3.950915527E0,6.899999976E-1,2.747999878E2,4.288000107E0,0.000000000E0
5.140134619E2,5.233210981E1,4.868094120E0,-4.701281738E0,7.099999785E-1,2.677999878E2,4.288000107E0,0.000000000E0
5.150148913E2,5.233211064E1,4.868058180E0,-4.141650391E0,1.100000024E0,2.663999939E2,4.288000107E0,0.000000000E0
5.160173241E2,5.233211165E1,4.868018030E0,-3.469714355E0,1.200000048E0,2.732000122E2,4.288000107E0,0.000000000E0
5.170144048E2,5.233211215E1,4.867969460E0,-3.537036133E0,1.350000024E0,2.683999939E2,4.288000107E0,0.000000000E0
5.180103843E2,5.233211298E1,4.867915540E0,-2.028552246E0,1.440000057E0,2.737999878E2,4.288000107E0,0.000000000E0
5.190119028E2,5.233211358E1,4.867865350E0,-1.444018555E0,1.490000010E0,2.760000000E2,5.360000134E0,0.000000000E0
5.200144181E2,5.233211310E1,4.867812120E0,-1.607714844E0,1.590000033E0,2.721000061E2,5.360000134E0,0.000000000E0
5.210166361E2,5.233211164E1,4.867748890E0,-2.429736328E0,1.929999948E0,2.681000061E2,4.288000107E0,0.000000000E0
5.220232056E2,5.233211190E1,4.867669100E0,-2.842272949E0,2.309999943E0,2.748999939E2,5.360000134E0,0.000000000E0
5.230126379E2,5.233212051E1,4.867321660E0,-3.305468750E0,2.930000067E0,2.742999878E2,5.360000134E0,0.000000000E0
5.240198058E2,5.233211955E1,4.867270290E0,-3.715441895E0,3.130000114E0,2.690000000E2,6.432000160E0,0.000000000E0
5.250155089E2,5.233212038E1,4.867182610E0,-3.403735352E0,3.920000076E0,2.692000122E2,6.432000160E0,0.000000000E0
5.260128167E2,5.233211914E1,4.867107780E0,-2.782763672E0,3.920000076E0,2.652000122E2,7.504000187E0,0.000000000E0
5.270115215E2,5.233211680E1,4.867012120E0,-3.099658203E0,4.800000191E0,2.667000122E2,7.504000187E0,0.000000000E0
5.280241535E2,5.233211393E1,4.866926280E0,-2.011218262E0,4.440000057E0,2.672000122E2,7.504000187E0,0.000000000E0
5.290092785E2,5.233211413E1,4.866845600E0,-1.583178711E0,4.369999886E0,2.767000122E2,8.576000214E0,0.000000000E0
5.300128870E2,5.233211638E1,4.866782110E0,2.609985352E-1,3.029999971E0,2.761000061E2,6.432000160E0,0.000000000E0
5.310153826E2,5.233212057E1,4.866730810E0,2.149548340E0,3.039999962E0,2.727000122E2,6.432000160E0,0.000000000E0
5.320083366E2,5.233212273E1,4.866685290E0,4.187145996E0,3.009999990E0,2.693999939E2,7.504000187E0,0.000000000E0
5.330070350E2,5.233212149E1,4.866609890E0,4.479504395E0,3.430000067E0,2.652000122E2,7.504000187E0,0.000000000E0
5.340126115E2,5.233211913E1,4.866513340E0,5.094250488E0,3.809999943E0,2.672999878E2,7.504000187E0,0.000000000E0
5.350134922E2,5.233211502E1,4.866418340E0,4.908947754E0,3.890000105E0,2.638999939E2,7.504000187E0,0.000000000E0
5.360120738E2,5.233211067E1,4.866328410E0,5.131298828E0,3.940000057E0,2.631000061E2,8.576000214E0,0.000000000E0
5.370038839E2,5.233210543E1,4.866245290E0,5.703015137E0,3.920000076E0,2.661000061E2,9.648000717E0,0.000000000E0
5.380063723E2,5.233209977E1,4.866149030E0,4.877575684E0,4.199999809E0,2.701000061E2,8.576000214E0,0.000000000E0
5.390219942E2,5.233209854E1,4.866070130E0,5.640209961E0,4.159999847E0,2.727999878E2,7.504000187E0,0.000000000E0
5.400113743E2,5.233210607E1,4.866006230E0,5.437878418E0,4.119999886E0,3.203999939E2,8.576000214E0,0.000000000E0
5.410132633E2,5.233210452E1,4.865960400E0,5.587109375E0,4.050000191E0,2.520000000E2,7.504000187E0,0.000000000E0
5.420081166E2,5.233209332E1,4.865932420E0,5.637463379E0,3.970000029E0,1.978999939E2,7.504000187E0,0.000000000E0
5.430016827E2,5.233207171E1,4.865937230E0,6.076306152E0,3.779999971E0,1.415000000E2,7.504000187E0,0.000000000E0
5.439989869E2,5.233204724E1,4.865977190E0,5.658886719E0,3.690000057E0,1.235000000E2,7.504000187E0,0.000000000E0
5.450025099E2,5.233204819E1,4.866057680E0,6.003125000E0,2.579999924E0,1.010000000E2,5.360000134E0,0.000000000E0
5.459841835E2,5.233205708E1,4.866128760E0,6.073986816E0,3.000000000E0,9.440000153E1,5.360000134E0,0.000000000E0
5.469907507E2,5.233206549E1,4.866191440E0,6.248181152E0,3.150000095E0,8.969999695E1,4.288000107E0,0.000000000E0
5.479832594E2,5.233207074E1,4.866245450E0,6.292736816E0,3.410000086E0,9.400000000E1,6.432000160E0,0.000000000E0
5.489837043E2,5.233207483E1,4.866309140E0,6.865673828E0,3.500000000E0,8.980000305E1,7.504000187E0,0.000000000E0
5.499825554E2,5.233208702E1,4.866366680E0,6.970959473E0,3.329999924E0,8.319999695E1,8.576000214E0,0.000000000E0
5.510023105E2,5.233209386E1,4.866415600E0,6.880810547E0,3.309999943E0,8.359999847E1,8.576000214E0,0.000000000E0
5.520031661E2,5.233208114E1,4.866463290E0,5.918530273E0,3.650000095E0,8.619999695E1,4.288000107E0,0.000000000E0
5.529833297E2,5.233208937E1,4.866523640E0,7.276318359E0,4.130000114E0,8.859999847E1,4.288000107E0,0.000000000E0
5.539846504E2,5.233209773E1,4.866595100E0,7.751843262E0,4.650000095E0,8.780000305E1,4.288000107E0,0.000000000E0
5.549944120E2,5.233210202E1,4.866662040E0,7.321850586E0,4.400000095E0,8.890000153E1,4.288000107E0,0.000000000E0
5.559964493E2,5.233210384E1,4.866716750E0,8.022412109E0,4.190000057E0,9.430000305E1,3.216000080E0,0.000000000E0
5.569907674E2,5.233211730E1,4.866781390E0,7.652355957E0,4.699999809E0,8.119999695E1,3.216000080E0,0.000000000E0
5.579943094E2,5.233211719E1,4.866842430E0,6.864514160E0,4.570000172E0,8.080000305E1,3.216000080E0,0.000000000E0
5.589930853E2,5.233210908E1,4.866919370E0,7.568005371E0,4.769999981E0,9.290000153E1,3.216000080E0,0.000000000E0
5.599899017E2,5.233210234E1,4.866985630E0,6.986096191E0,4.460000038E0,9.419999695E1,3.216000080E0,0.000000000E0
5.609966341E2,5.233210934E1,4.867048410E0,6.824047852E0,4.469999790E0,8.669999695E1,3.216000080E0,0.000000000E0
5.619962712E2,5.233210911E1,4.867112620E0,7.100048828E0,4.210000038E0,9.330000305E1,3.216000080E0,0.000000000E0
5.629947550E2,5.233210178E1,4.867170130E0,6.924389648E0,3.789999962E0,1.026999969E2,3.216000080E0,0.000000000E0
5.639916921E2,5.233209939E1,4.867205540E0,6.171704102E0,1.080000043E0,9.169999695E1,3.216000080E0,0.000000000E0
5.649998777E2,5.233209934E1,4.867224660E0,5.173901367E0,1.230000019E0,9.709999847E1,3.216000080E0,0.000000000E0
5.660117413E2,5.233209938E1,4.867259440E0,3.161511230E0,2.880000114E0,9.300000000E1,6.432000160E0,0.000000000E0
5.670053578E2,5.233210310E1,4.867259420E0,2.488354492E0,0.000000000E0,0.000000000E0,1.715200043E1,0.000000000E0
5.680002125E2,5.233210716E1,4.867246610E0,1.276318359E0,3.170000076E0,8.959999847E1,7.504000187E0,0.000000000E0
5.690012456E2,5.233209806E1,4.867513030E0,6.806640625E-2,2.569999933E0,9.350000000E1,6.432000160E0,0.000000000E0
5.700026571E2,5.233209721E1,4.867537930E0,9.078491211E-1,3.309999943E0,8.409999847E1,5.360000134E0,0.000000000E0
5.710118975E2,5.233209442E1,4.867549170E0,4.535644531E-1,3.670000076E0,8.480000305E1,5.360000134E0,0.000000000E0
5.720174149E2,5.233209398E1,4.867546600E0,8.520629883E-1,3.680000067E0,9.119999695E1,5.360000134E0,0.000000000E0
5.730023164E2,5.233209323E1,4.867546840E0,1.152355957E0,2.890000105E0,8.959999847E1,5.360000134E0,0.000000000E0
5.740081913E2,5.233209756E1,4.867829550E0,5.988891602E-1,2.670000076E0,8.709999847E1,5.360000134E0,0.000000000E0
5.750133722E2,5.233209814E1,4.867828360E0,8.122680664E-1,2.799999952E0,8.459999847E1,4.288000107E0,0.000000000E0
5.760124482E2,5.233209871E1,4.867837450E0,7.810791016E-1,2.569999933E0,8.219999695E1,4.288000107E0,0.000000000E0
5.770017359E2,5.233210003E1,4.867851060E0,2.115551758E0,2.380000114E0,8.319999695E1,4.288000107E0,0.000000000E0
5.779959972E2,5.233210089E1,4.867857540E0,1.798474121E0,2.160000086E0,9.090000153E1,4.288000107E0,0.000000000E0
5.790020872E2,5.233210291E1,4.867872920E0,1.735302734E0,2.000000000E0,7.130000305E1,4.288000107E0,0.000000000E0
5.800070927E2,5.233212969E1,4.868135530E0,6.425903320E-1,2.049999952E0,8.900000000E1,4.288000107E0,0.000000000E0
5.810137047E2,5.233212682E1,4.868148590E0,4.737060547E-1,2.079999924E0,7.180000305E1,4.288000107E0,0.000000000E0
5.820106127E2,5.233214107E1,4.868342610E0,-3.980590820E-1,4.039999962E0,8.569999695E1,3.216000080E0,0.000000000E0
5.829911879E2,5.233215144E1,4.868403920E0,7.450683594E-1,3.769999981E0,7.680000305E1,3.216000080E0,0.000000000E0
5.839917689E2,5.233217216E1,4.868455420E0,1.863415527E0,3.710000038E0,6.290000153E1,3.216000080E0,0.000000000E0
5.849966978E2,5.233218856E1,4.868514190E0,2.160412598E0,3.519999981E0,6.519999695E1,3.216000080E0,0.000000000E0
5.859905352E2,5.233221135E1,4.868548100E0,2.059338379E0,3.269999981E0,3.970000076E1,3.216000080E0,0.000000000E0
5.869993173E2,5.233224487E1,4.868551000E0,1.450878906E0,3.349999905E0,1.069999981E1,3.216000080E0,0.000000000E0
5.879954302E2,5.233226018E1,4.868548920E0,1.102185059E0,1.299999952E0,3.000000119E-1,3.216000080E0,0.000000000E0
5.889981247E2,5.233227613E1,4.868555310E0,-1.509753418E0,1.720000029E0,7.900000095E0,3.216000080E0,0.000000000E0
5.900065285E2,5.233230685E1,4.868562110E0,-2.052478027E0,3.589999914E0,3.200000048E0,6.432000160E0,0.000000000E0
5.910001349E2,5.233234291E1,4.868567510E0,-6.215087891E-1,3.440000057E0,2.799999952E0,3.216000080E0,0.000000000E0
5.919949389E2,5.233238116E1,4.868570090E0,-2.081176758E-1,3.930000067E0,6.000000238E-1,3.216000080E0,0.000000000E0
5.930119252E2,5.233244013E1,4.868572470E0,-3.630371094E-2,3.849999905E0,1.299999952E0,3.216000080E0,0.000000000E0
5.940087342E2,5.233248778E1,4.868569500E0,-6.896240234E-1,3.569999933E0,3.590000000E2,3.216000080E0,0.000000000E0
5.949875537E2,5.233252195E1,4.868561390E0,4.094970703E-1,3.460000038E0,1.799999952E0,3.216000080E0,0.000000000E0
5.959932208E2,5.233256754E1,4.868564170E0,-3.554565430E-1,4.570000172E0,3.000000119E-1,3.216000080E0,0.000000000E0
5.969945958E2,5.233260574E1,4.868575100E0,1.135449219E0,4.730000019E0,1.799999952E0,3.216000080E0,0.000000000E0
5.979932171E2,5.233264469E1,4.868571560E0,1.459729004E0,4.179999828E0,1.500000000E0,3.216000080E0,0.000000000E0
5.989938481E2,5.233269076E1,4.868567490E0,2.331311035E0,4.619999886E0,3.597999878E2,3.216000080E0,0.000000000E0
6.000150781E2,5.233270382E1,4.868571840E0,2.077832031E0,1.220000029E0,2.310000038E1,3.216000080E0,0.000000000E0
6.010116080E2,5.233271829E1,4.868570940E0,1.445751953E0,1.740000010E0,3.556000061E2,4.288000107E0,0.000000000E0
6.020086258E2,5.233275850E1,4.868562400E0,5.427978516E-1,0.000000000E0,0.000000000E0,1.886719971E2,0.000000000E0
6.030133620E2,5.233298352E1,4.868544330E0,-1.822619629E0,0.000000000E0,0.000000000E0,2.144000053E1,0.000000000E0
6.040096191E2,5.233306614E1,4.868512270E0,-1.742053223E0,0.000000000E0,0.000000000E0,1.929600143E1,0.000000000E0
6.050119573E2,5.233300887E1,4.868522860E0,-2.617968750E0,0.000000000E0,0.000000000E0,1.715200043E1,0.000000000E0
6.059988169E2,5.233300064E1,4.868547110E0,-3.354113770E0,4.570000172E0,1.000000015E-1,4.288000107E0,0.000000000E0
6.069869364E2,5.233303538E1,4.868554730E0,-2.757800293E0,4.250000000E0,2.400000095E0,4.288000107E0,0.000000000E0
6.079891999E2,5.233308473E1,4.868564900E0,-4.026721191E0,4.989999771E0,3.500000000E0,4.288000107E0,0.000000000E0
6.089917754E2,5.233312707E1,4.868580820E0,-5.630786133E0,5.000000000E0,5.599999905E0,4.288000107E0,0.000000000E0
6.099915529E2,5.233317194E1,4.868590060E0,-3.650012207E0,4.590000153E0,5.900000095E0,5.360000134E0,0.000000000E0
6.109945032E2,5.233320489E1,4.868579090E0,-2.940783691E0,4.889999866E0,3.587999878E2,4.288000107E0,0.000000000E0
6.119930750E2,5.233323053E1,4.868579640E0,-2.977770996E0,1.639999986E0,3.598999939E2,4.288000107E0,0.000000000E0
6.129928115E2,5.233324581E1,4.868587330E0,-2.340197754E0,1.659999967E0,2.210000038E1,4.288000107E0,0.000000000E0
6.140020217E2,5.233325661E1,4.868592830E0,-1.999316406E0,1.289999962E0,1.289999962E1,4.288000107E0,0.000000000E0
6.150303607E2,5.233327013E1,4.868596170E0,-1.686999512E0,1.590000033E0,1.729999924E1,4.288000107E0,0.000000000E0
6.160121521E2,5.233328493E1,4.868596110E0,-7.103759766E-1,1.039999962E0,1.339999962E1,5.360000134E0,0.000000000E0
6.170034329E2,5.233332279E1,4.868594960E0,-4.211914063E-1,4.800000191E0,3.000000119E-1,8.576000214E0,0.000000000E0
6.180058242E2,5.233333155E1,4.868601110E0,-5.831787109E-1,0.000000000E0,0.000000000E0,1.929600143E1,0.000000000E0
6.190214763E2,5.233334923E1,4.868551790E0,-1.388427734E-1,0.000000000E0,0.000000000E0,1.929600143E1,0.000000000E0
6.200226977E2,5.233342895E1,4.868435470E0,-5.761596680E-1,0.000000000E0,0.000000000E0,1.607999992E1,0.000000000E0
6.210026718E2,5.233347249E1,4.868439350E0,-1.735717773E-1,0.000000000E0,0.000000000E0,1.500800037E1,0.000000000E0
6.219951452E2,5.233362363E1,4.868429930E0,-3.356201172E-1,0.000000000E0,0.000000000E0,1.607999992E1,0.000000000E0
6.230078996E2,5.233357867E1,4.868512390E0,1.534545898E-1,2.130000114E0,8.750000000E1,7.504000187E0,0.000000000E0
6.240136548E2,5.233358265E1,4.868517470E0,1.034008789E0,1.309999943E0,3.990000153E1,6.432000160E0,0.000000000E0
6.250001728E2,5.233359514E1,4.868522790E0,1.305615234E0,2.039999962E0,2.610000038E1,6.432000160E0,0.000000000E0
6.260012961E2,5.233361089E1,4.868533020E0,1.985363770E0,2.000000000E0,3.170000076E1,6.432000160E0,0.000000000E0
6.270032405E2,5.233362082E1,4.868533820E0,2.271130371E0,1.090000033E0,1.350000000E1,6.432000160E0,0.000000000E0
6.279976065E2,5.233362617E1,4.868516170E0,2.807141113E0,1.669999957E0,3.205000000E2,7.504000187E0,0.000000000E0
6.290047296E2,5.233363131E1,4.868473200E0,2.400402832E0,4.600000083E-1,2.747000122E2,6.432000160E0,0.000000000E0
6.300032054E2,5.233363336E1,4.868434160E0,3.038159180E0,4.699999988E-1,2.672999878E2,6.432000160E0,0.000000000E0
6.309962531E2,5.233363510E1,4.868396810E0,1.411633301E0,4.699999988E-1,2.677999878E2,6.432000160E0,0.000000000E0
6.320082365E2,5.233363741E1,4.868359110E0,2.650878906E-1,4.699999988E-1,2.675000000E2,6.432000160E0,0.000000000E0
6.330074163E2,5.233363964E1,4.868320330E0,-9.025756836E-1,4.699999988E-1,2.673999939E2,6.432000160E0,0.000000000E0
6.340027307E2,5.233364206E1,4.868284960E0,-5.110351563E-1,4.699999988E-1,2.655000000E2,6.432000160E0,0.000000000E0
6.350068323E2,5.233364665E1,4.868258040E0,1.267285156E0,4.799999893E-1,8.890000153E1,6.432000160E0,0.000000000E0
6.360051345E2,5.233365284E1,4.868238850E0,7.729003906E-1,4.799999893E-1,8.290000153E1,6.432000160E0,0.000000000E0
6.369960326E2,5.233365964E1,4.868212900E0,-4.213745117E-1,4.799999893E-1,6.059999847E1,6.432000160E0,0.000000000E0
6.379911822E2,5.233366605E1,4.868176800E0,-1.740771484E0,4.900000095E-1,2.781000061E2,6.432000160E0,0.000000000E0
6.390018502E2,5.233367080E1,4.868133740E0,-2.852587891E0,4.900000095E-1,2.760000000E2,6.432000160E0,0.000000000E0
6.399917790E2,5.233367454E1,4.868089900E0,-4.379687500E0,5.000000000E-1,2.762000122E2,6.432000160E0,0.000000000E0
6.409959040E2,5.233367761E1,4.868047900E0,-5.813708496E0,5.000000000E-1,2.746000061E2,6.432000160E0,0.000000000E0
6.420060061E2,5.233367939E1,4.868006860E0,-6.816516113E0,5.000000000E-1,2.718999939E2,6.432000160E0,0.000000000E0
6.430071898E2,5.233367747E1,4.867971870E0,-8.351000977E0,5.000000000E-1,2.498000031E2,6.432000160E0,0.000000000E0
6.440043179E2,5.233367395E1,4.867937560E0,-1.063762207E1,5.000000000E-1,2.595000000E2,6.432000160E0,0.000000000E0
6.450058412E2,5.233367137E1,4.867894580E0,-1.386094971E1,5.199999809E-1,2.538000031E2,6.432000160E0,0.000000000E0
6.460003619E2,5.233366945E1,4.867849950E0,-1.506499023E1,5.799999833E-1,2.570000000E2,6.432000160E0,0.000000000E0
6.470058046E2,5.233366794E1,4.867801070E0,-1.522117920E1,6.200000048E-1,2.577000122E2,6.432000160E0,0.000000000E0
6.480127129E2,5.233366684E1,4.867748980E0,-1.584758301E1,6.800000072E-1,2.590000000E2,6.432000160E0,0.000000000E0
6.490180949E2,5.233366275E1,4.867696020E0,-1.496245117E1,7.500000000E-1,2.565000000E2,6.432000160E0,0.000000000E0
6.500131199E2,5.233365451E1,4.867648770E0,-1.342662354E1,7.900000215E-1,2.391000061E2,6.432000160E0,0.000000000E0
6.510087395E2,5.233363944E1,4.867602950E0,-1.295457764E1,1.240000010E0,2.178999939E2,6.432000160E0,0.000000000E0
6.520131979E2,5.233361771E1,4.867563650E0,-1.273613281E1,1.320000052E0,1.986000061E2,1.072000027E1,0.000000000E0
6.530213791E2,5.233359292E1,4.867530750E0,-1.272569580E1,1.299999952E0,1.901999969E2,1.072000027E1,0.000000000E0
6.540171664E2,5.233356620E1,4.867498170E0,-1.209794922E1,1.320000052E0,1.881000061E2,6.432000160E0,0.000000000E0
6.550119276E2,5.233353871E1,4.867461580E0,-1.063408203E1,1.360000014E0,2.173000031E2,6.432000160E0,0.000000000E0
6.560113710E2,5.233350854E1,4.867423580E0,-1.000584717E1,1.470000029E0,1.983000031E2,6.432000160E0,0.000000000E0
6.570035630E2,5.233347829E1,4.867390430E0,-9.712084961E0,1.529999971E0,1.918000031E2,6.432000160E0,0.000000000E0
6.580029905E2,5.233344854E1,4.867354800E0,-8.636279297E0,1.590000033E0,2.046000061E2,6.432000160E0,0.000000000E0
6.590115804E2,5.233342135E1,4.867315900E0,-8.154101563E0,1.649999976E0,2.168000031E2,7.504000187E0,0.000000000E0
6.600084701E2,5.233339964E1,4.867268960E0,-7.547900391E0,1.750000000E0,2.358000031E2,8.576000214E0,0.000000000E0
6.610098913E2,5.233338702E1,4.867214610E0,-7.825610352E0,1.799999952E0,2.531999969E2,8.576000214E0,0.000000000E0
6.620022004E2,5.233338015E1,4.867155860E0,-6.887683105E0,1.840000033E0,2.671000061E2,9.648000717E0,0.000000000E0
6.630069448E2,5.233337227E1,4.867102610E0,-6.531970215E0,1.830000043E0,2.581000061E2,9.648000717E0,0.000000000E0
6.640142763E2,5.233336569E1,4.867063440E0,-6.394213867E0,2.899999917E-1,3.568999939E2,1.072000027E1,0.000000000E0
6.649979522E2,5.233336122E1,4.867029630E0,-3.638598633E0,3.499999940E-1,2.226000061E2,8.576000214E0,0.000000000E0
6.659967589E2,5.233335827E1,4.866997900E0,-1.856250000E0,0.000000000E0,0.000000000E0,7.504000187E0,0.000000000E0
6.670024371E2,5.233335305E1,4.866970140E0,-1.513171387E0,0.000000000E0,0.000000000E0,7.504000187E0,0.000000000E0
6.680091360E2,5.233334978E1,4.866947550E0,-3.839599609E-1,0.000000000E0,0.000000000E0,7.504000187E0,0.000000000E0
6.690089484E2,5.233334686E1,4.866926380E0,4.697998047E-1,3.700000048E-1,3.511000061E2,7.504000187E0,0.000000000E0
6.700114026E2,5.233334435E1,4.866908860E0,2.049267578E0,0.000000000E0,0.000000000E0,7.504000187E0,0.000000000E0
6.710059021E2,5.233333973E1,4.866893050E0,4.013867187E0,1.500000060E-1,1.453000031E2,7.504000187E0,0.000000000E0
6.720023086E2,5.233333601E1,4.866880050E0,6.146740723E0,2.000000030E-1,4.699999809E0,6.432000160E0,0.000000000E0
6.729987629E2,5.233333134E1,4.866869730E0,6.516552734E0,2.099999934E-1,1.383000031E2,6.432000160E0,0.000000000E0
6.739930129E2,5.233332331E1,4.866858160E0,7.457958984E0,5.600000024E-1,2.053000031E2,5.360000134E0,0.000000000E0
