sensor_type,device_type,timestamps,illuminance
light,smartphone,1529417239493547776,23054.0
light,smartphone,1529417239696429056,20487.0
light,smartphone,1529417239899310080,21678.0
light,smartphone,1529417240102159872,15313.0
light,smartphone,1529417240305071104,3079.0
light,smartphone,1529417240507860736,3987.0
light,smartphone,1529417240710711040,6556.0
light,smartphone,1529417240913562112,3740.0
light,smartphone,1529417241116411904,1432.0
light,smartphone,1529417241319261952,3525.0
light,smartphone,1529417241522142720,6332.0
light,smartphone,1529417241725207040,4446.0
light,smartphone,1529417241927844096,2016.0
light,smartphone,1529417242130724864,4186.0
light,smartphone,1529417242333574912,5926.0
light,smartphone,1529417242536424960,3042.0
light,smartphone,1529417242739305984,1731.0
light,smartphone,1529417242942157056,4907.0
light,smartphone,1529417243145404160,5642.0
light,smartphone,1529417243347826944,2085.0
light,smartphone,1529417243550706944,2932.0
light,smartphone,1529417243753557760,5136.0
light,smartphone,1529417243956408064,3609.0
light,smartphone,1529417244159441920,1876.0
light,smartphone,1529417244362138880,3823.0
light,smartphone,1529417244565019904,5640.0
light,smartphone,1529417244767900928,3534.0
light,smartphone,1529417244970781952,3137.0
light,smartphone,1529417245173631744,6375.0
light,smartphone,1529417245376513024,5406.0
light,smartphone,1529417245579546880,3928.0
light,smartphone,1529417245782243840,6974.0
light,smartphone,1529417245985125120,6292.0
light,smartphone,1529417246188005888,3345.0
light,smartphone,1529417246390855936,3806.0
light,smartphone,1529417246593736704,5374.0
light,smartphone,1529417246796587776,5187.0
light,smartphone,1529417246999712768,3164.0
light,smartphone,1529417247202318848,4855.0
light,smartphone,1529417247405168896,6186.0
light,smartphone,1529417247608050176,4053.0
light,smartphone,1529417247810930944,2135.0
light,smartphone,1529417248013814016,4266.0
light,smartphone,1529417248216603136,4460.0
light,smartphone,1529417248419879936,2288.0
light,smartphone,1529417248622304000,3512.0
light,smartphone,1529417248825184000,4898.0
light,smartphone,1529417249028065024,3449.0
light,smartphone,1529417249230916096,2842.0
light,smartphone,1529417249433918976,4659.0
light,smartphone,1529417249636615936,3384.0
light,smartphone,1529417249839467008,1612.0
light,smartphone,1529417250042316800,1152.0
light,smartphone,1529417250245167104,1882.0
light,smartphone,1529417250448048128,1765.0
light,smartphone,1529417250650838016,1043.0
light,smartphone,1529417250854053888,1871.0
light,smartphone,1529417251056569088,1886.0
light,smartphone,1529417251259418880,2310.0
light,smartphone,1529417251462268928,2888.0
light,smartphone,1529417251665120000,2568.0
light,smartphone,1529417251868092160,2737.0
light,smartphone,1529417252070821120,2241.0
light,smartphone,1529417252273670912,3520.0
light,smartphone,1529417252476551936,3045.0
light,smartphone,1529417252679401984,1777.0
light,smartphone,1529417252882252032,2695.0
light,smartphone,1529417253085103104,3120.0
light,smartphone,1529417253288258048,1986.0
light,smartphone,1529417253490802944,601.0
light,smartphone,1529417253693654016,1152.0
light,smartphone,1529417253896564992,1057.0
light,smartphone,1529417254099475968,405.0
light,smartphone,1529417254505085952,625.0
light,smartphone,1529417254708393984,372.0
light,smartphone,1529417254910816768,371.0
light,smartphone,1529417255113698048,417.0
light,smartphone,1529417255316548096,399.0
light,smartphone,1529417255519397888,346.0
light,smartphone,1529417255722400768,416.0
light,smartphone,1529417255925129984,481.0
light,smartphone,1529417256127949056,371.0
light,smartphone,1529417256330800128,430.0
light,smartphone,1529417256533649920,537.0
light,smartphone,1529417256736561152,446.0
light,smartphone,1529417256939380736,355.0
light,smartphone,1529417257142566912,409.0
light,smartphone,1529417257345112064,423.0
light,smartphone,1529417257547962880,318.0
light,smartphone,1529417257750812928,395.0
light,smartphone,1529417257953668096,450.0
light,smartphone,1529417258156610048,367.0
light,smartphone,1529417258359369216,321.0
light,smartphone,1529417258562219008,400.0
light,smartphone,1529417258765100032,446.0
light,smartphone,1529417258967950080,276.0
light,smartphone,1529417259170831104,321.0
light,smartphone,1529417259373682176,400.0
light,smartphone,1529417259576776192,340.0
light,smartphone,1529417259779382016,293.0
light,smartphone,1529417259982263296,343.0
light,smartphone,1529417260185114112,391.0
light,smartphone,1529417260387964160,259.0
light,smartphone,1529417260590845184,290.0
light,smartphone,1529417260793694976,378.0
light,smartphone,1529417260996912128,304.0
light,smartphone,1529417261199426048,245.0
light,smartphone,1529417261402277120,313.0
light,smartphone,1529417261605158144,448.0
light,smartphone,1529417261807976960,262.0
light,smartphone,1529417262010950144,276.0
light,smartphone,1529417262213709312,339.0
light,smartphone,1529417262416559104,316.0
light,smartphone,1529417262619409152,217.0
light,smartphone,1529417262822259968,275.0
light,smartphone,1529417263025201152,345.0
light,smartphone,1529417263227991296,245.0
light,smartphone,1529417263431085312,216.0
light,smartphone,1529417263633722112,267.0
light,smartphone,1529417263836571904,382.0
light,smartphone,1529417264039453184,162.0
light,smartphone,1529417264242304256,99.0
light,smartphone,1529417264445184000,128.0
light,smartphone,1529417264647974144,70.0
light,smartphone,1529417264851250944,83.0
light,smartphone,1529417265053704960,79.0
light,smartphone,1529417265256555264,57.0
light,smartphone,1529417265459496960,71.0
light,smartphone,1529417265662256128,85.0
light,smartphone,1529417265865288960,70.0
light,smartphone,1529417266067926016,66.0
light,smartphone,1529417266270807040,122.0
light,smartphone,1529417266473688064,208.0
light,smartphone,1529417266676476928,175.0
light,smartphone,1529417266879480064,174.0
light,smartphone,1529417267082238976,156.0
light,smartphone,1529417267285425152,188.0
light,smartphone,1529417267487909120,165.0
light,smartphone,1529417267690758912,156.0
light,smartphone,1529417267893657088,138.0
light,smartphone,1529417268096445952,126.0
light,smartphone,1529417268299449088,116.0
light,smartphone,1529417268502147072,168.0
light,smartphone,1529417268705028096,167.0
light,smartphone,1529417268907846912,115.0
light,smartphone,1529417269110697984,198.0
light,smartphone,1529417269313579008,261.0
light,smartphone,1529417269516397824,257.0
light,smartphone,1529417269719614976,455.0
light,smartphone,1529417269922130176,2499.0
light,smartphone,1529417270124979968,4035.0
light,smartphone,1529417270327830016,2028.0
light,smartphone,1529417270530649856,2609.0
light,smartphone,1529417270733623040,2502.0
light,smartphone,1529417270936412160,5571.0
light,smartphone,1529417271139201024,4627.0
light,smartphone,1529417271342052096,2992.0
light,smartphone,1529417271544871168,3892.0
light,smartphone,1529417271747751936,6251.0
light,smartphone,1529417271950572032,4540.0
light,smartphone,1529417272153789184,3429.0
light,smartphone,1529417272356303104,5199.0
light,smartphone,1529417272559153152,4174.0
light,smartphone,1529417272762003968,2378.0
light,smartphone,1529417272964824064,2968.0
light,smartphone,1529417273167795968,3233.0
light,smartphone,1529417273370554880,2385.0
light,smartphone,1529417273573436160,2135.0
light,smartphone,1529417273776256000,3464.0
light,smartphone,1529417273979106048,2995.0
light,smartphone,1529417274182017024,1660.0
light,smartphone,1529417274384807168,1662.0
light,smartphone,1529417274587932160,2920.0
light,smartphone,1529417274790507008,2513.0
light,smartphone,1529417274993388032,1576.0
light,smartphone,1529417275196238080,3102.0
light,smartphone,1529417275399089152,3216.0
light,smartphone,1529417275601969920,2278.0
light,smartphone,1529417275804790016,3294.0
light,smartphone,1529417276007639808,3358.0
light,smartphone,1529417276210521088,3927.0
light,smartphone,1529417276413431808,3886.0
light,smartphone,1529417276616190976,3836.0
light,smartphone,1529417276819072000,3703.0
light,smartphone,1529417277022136064,3507.0
light,smartphone,1529417277224710912,4172.0
light,smartphone,1529417277427561984,3669.0
light,smartphone,1529417277630412032,3749.0
light,smartphone,1529417277833231872,2634.0
light,smartphone,1529417278036150016,4663.0
light,smartphone,1529417278238938880,3866.0
light,smartphone,1529417278441758976,3747.0
light,smartphone,1529417278644608768,3968.0
light,smartphone,1529417278847428864,3773.0
light,smartphone,1529417279050339840,3136.0
light,smartphone,1529417279253129984,2739.0
light,smartphone,1529417279456315904,3919.0
light,smartphone,1529417279658829824,3595.0
light,smartphone,1529417279861680896,2223.0
light,smartphone,1529417280064530944,2461.0
light,smartphone,1529417280267350784,4213.0
light,smartphone,1529417280470353920,3242.0
light,smartphone,1529417280673020928,1684.0
light,smartphone,1529417280875870976,2416.0
light,smartphone,1529417281078722048,3234.0
light,smartphone,1529417281281572096,2138.0
light,smartphone,1529417281484421888,2900.0
light,smartphone,1529417281687212032,2411.0
light,smartphone,1529417281890520064,2028.0
light,smartphone,1529417282092911872,1917.0
light,smartphone,1529417282295731968,2534.0
light,smartphone,1529417282498612992,2904.0
light,smartphone,1529417282701401856,2205.0
light,smartphone,1529417282904465920,1748.0
light,smartphone,1529417283107133952,4305.0
light,smartphone,1529417283310044928,3367.0
light,smartphone,1529417283512803840,2140.0
light,smartphone,1529417283715653888,2615.0
light,smartphone,1529417283918534912,2978.0
light,smartphone,1529417284121324032,2094.0
light,smartphone,1529417284324143872,1246.0
light,smartphone,1529417284526993920,2616.0
light,smartphone,1529417284729874944,2462.0
light,smartphone,1529417284932725760,846.0
light,smartphone,1529417285135514880,1079.0
light,smartphone,1529417285338669824,2777.0
light,smartphone,1529417285541215744,1932.0
light,smartphone,1529417285744096000,375.0
light,smartphone,1529417285947037952,764.0
light,smartphone,1529417286149827840,1367.0
light,smartphone,1529417286352739072,445.0
light,smartphone,1529417286555497728,326.0
light,smartphone,1529417286758806016,970.0
light,smartphone,1529417286961229056,769.0
light,smartphone,1529417287164109824,198.0
light,smartphone,1529417287366990848,277.0
light,smartphone,1529417287569810944,588.0
light,smartphone,1529417287772813056,157.0
light,smartphone,1529417287975518976,174.0
light,smartphone,1529417288178369024,192.0
light,smartphone,1529417288381189120,200.0
light,smartphone,1529417288584008960,229.0
light,smartphone,1529417288786981120,272.0
light,smartphone,1529417288989709056,282.0
light,smartphone,1529417289192956160,298.0
light,smartphone,1529417289395410176,335.0
light,smartphone,1529417289801140992,367.0
light,smartphone,1529417290003961088,556.0
light,smartphone,1529417290206995200,672.0
light,smartphone,1529417290409662208,629.0
light,smartphone,1529417290612512256,632.0
light,smartphone,1529417290815393024,819.0
light,smartphone,1529417291018243072,894.0
light,smartphone,1529417291221124096,742.0
light,smartphone,1529417291423944192,727.0
light,smartphone,1529417291627099136,834.0
light,smartphone,1529417291829645056,773.0
light,smartphone,1529417292032465152,669.0
light,smartphone,1529417292235344896,844.0
light,smartphone,1529417292438164992,892.0
light,smartphone,1529417292641107200,747.0
light,smartphone,1529417292843896064,433.0
light,smartphone,1529417293046747136,523.0
light,smartphone,1529417293249567232,779.0
light,smartphone,1529417293452417024,894.0
light,smartphone,1529417293655298048,933.0
light,smartphone,1529417293858087168,1255.0
light,smartphone,1529417294061212160,1102.0
light,smartphone,1529417294264061952,1152.0
light,smartphone,1529417294466669312,887.0
light,smartphone,1529417294669519104,1049.0
light,smartphone,1529417294872339200,1140.0
light,smartphone,1529417295075249920,1009.0
light,smartphone,1529417295278039040,1084.0
light,smartphone,1529417295480890112,1159.0
light,smartphone,1529417295683801088,885.0
light,smartphone,1529417295886590976,858.0
light,smartphone,1529417296089410048,1057.0
light,smartphone,1529417296292229888,934.0
light,smartphone,1529417296495386112,629.0
light,smartphone,1529417296697870080,908.0
light,smartphone,1529417296900751104,753.0
light,smartphone,1529417297103632128,798.0
light,smartphone,1529417297306482176,793.0
light,smartphone,1529417297509424128,1141.0
light,smartphone,1529417297712183040,1109.0
light,smartphone,1529417297915025920,702.0
light,smartphone,1529417298117846016,884.0
light,smartphone,1529417298320727040,985.0
light,smartphone,1529417298523576832,768.0
light,smartphone,1529417298726396928,508.0
light,smartphone,1529417298929552128,728.0
light,smartphone,1529417299132097792,890.0
light,smartphone,1529417299334948096,515.0
light,smartphone,1529417299537797888,299.0
light,smartphone,1529417299740648960,372.0
light,smartphone,1529417299943559936,247.0
light,smartphone,1529417300146348800,334.0
light,smartphone,1529417300349230080,362.0
light,smartphone,1529417300552079872,300.0
light,smartphone,1529417300754960896,291.0
light,smartphone,1529417300957811968,322.0
light,smartphone,1529417301160631808,424.0
light,smartphone,1529417301363696128,331.0
light,smartphone,1529417301566331904,382.0
light,smartphone,1529417301769212928,616.0
light,smartphone,1529417301972093952,480.0
light,smartphone,1529417302174943744,661.0
light,smartphone,1529417302377825024,1104.0
light,smartphone,1529417302580645120,1386.0
light,smartphone,1529417302783799808,1160.0
light,smartphone,1529417302986345984,1022.0
light,smartphone,1529417303189166080,1568.0
light,smartphone,1529417303392045824,1615.0
light,smartphone,1529417303594865920,1099.0
light,smartphone,1529417303797807872,1217.0
light,smartphone,1529417304000505856,1976.0
light,smartphone,1529417304203355904,1728.0
light,smartphone,1529417304406205696,1155.0
light,smartphone,1529417304609025792,1665.0
light,smartphone,1529417304811876864,1847.0
light,smartphone,1529417305014665984,1441.0
light,smartphone,1529417305217942784,1397.0
light,smartphone,1529417305420335872,1858.0
light,smartphone,1529417305623155968,1667.0
light,smartphone,1529417305825975808,1859.0
light,smartphone,1529417306028795904,2321.0
light,smartphone,1529417306231950848,2819.0
light,smartphone,1529417306434434816,8643.0
light,smartphone,1529417306637285888,15392.0
light,smartphone,1529417306840165888,16311.0
light,smartphone,1529417307042956032,10412.0
light,smartphone,1529417307245958912,10986.0
light,smartphone,1529417307448625920,8948.0
light,smartphone,1529417307651446016,2816.0
light,smartphone,1529417307854234880,1653.0
light,smartphone,1529417308057089024,1342.0
light,smartphone,1529417308260000000,1575.0
light,smartphone,1529417308462728960,1520.0
light,smartphone,1529417308665549056,1107.0
light,smartphone,1529417308868429056,1291.0
light,smartphone,1529417309071187968,1496.0
light,smartphone,1529417309274039040,1141.0
light,smartphone,1529417309476828160,1004.0
light,smartphone,1529417309679648000,1536.0
light,smartphone,1529417309882437120,1532.0
light,smartphone,1529417310085287168,1071.0
light,smartphone,1529417310288167936,1271.0
light,smartphone,1529417310490927104,1553.0
light,smartphone,1529417310694083072,1396.0
light,smartphone,1529417310896567040,796.0
light,smartphone,1529417311099386112,1061.0
light,smartphone,1529417311302237184,1073.0
light,smartphone,1529417311504996096,328.0
light,smartphone,1529417311708121088,276.0
light,smartphone,1529417311910635008,505.0
light,smartphone,1529417312113425152,346.0
light,smartphone,1529417312316335872,202.0
light,smartphone,1529417312519064064,235.0
light,smartphone,1529417312722127872,284.0
light,smartphone,1529417312924673024,213.0
light,smartphone,1529417313127492864,218.0
light,smartphone,1529417313330343936,263.0
light,smartphone,1529417313533437952,253.0
light,smartphone,1529417313736227072,280.0
light,smartphone,1529417313938742016,289.0
light,smartphone,1529417314344382208,302.0
light,smartphone,1529417314547202048,390.0
light,smartphone,1529417314750173952,421.0
light,smartphone,1529417314952840960,428.0
light,smartphone,1529417315155630080,732.0
light,smartphone,1529417315358449920,981.0
light,smartphone,1529417315561240064,675.0
light,smartphone,1529417315764211968,1982.0
light,smartphone,1529417315966878976,2379.0
light,smartphone,1529417316169637888,2517.0
light,smartphone,1529417316372487936,1099.0
light,smartphone,1529417316575308032,2064.0
light,smartphone,1529417316778249984,2447.0
light,smartphone,1529417316980887040,1377.0
light,smartphone,1529417317183707136,2297.0
light,smartphone,1529417317386526208,1693.0
light,smartphone,1529417317589315840,3074.0
light,smartphone,1529417317792227072,2416.0
light,smartphone,1529417317994940928,2545.0
light,smartphone,1529417318197760000,2725.0
light,smartphone,1529417318400549888,2199.0
light,smartphone,1529417318603338752,2469.0
light,smartphone,1529417318806280960,1103.0
light,smartphone,1529417319008978944,1679.0
light,smartphone,1529417319211767808,2524.0
light,smartphone,1529417319414587904,1248.0
light,smartphone,1529417319617377024,1442.0
light,smartphone,1529417319820226816,3386.0
light,smartphone,1529417320023016960,3029.0
light,smartphone,1529417320225836800,1098.0
light,smartphone,1529417320428687104,2173.0
light,smartphone,1529417320631445760,3952.0
light,smartphone,1529417320834265856,1648.0
light,smartphone,1529417321037024000,1315.0
light,smartphone,1529417321239844096,2424.0
light,smartphone,1529417321442663936,2288.0
light,smartphone,1529417321645452800,1181.0
light,smartphone,1529417321848272896,1263.0
light,smartphone,1529417322051092992,1597.0
light,smartphone,1529417322253881856,1123.0
light,smartphone,1529417322456672000,1290.0
light,smartphone,1529417322659491072,1320.0
light,smartphone,1529417322862310912,1224.0
light,smartphone,1529417323065100800,1223.0
light,smartphone,1529417323268530944,1592.0
light,smartphone,1529417323470739968,1281.0
light,smartphone,1529417323673528832,1113.0
light,smartphone,1529417323876348928,1607.0
light,smartphone,1529417324079138816,1312.0
light,smartphone,1529417324281989120,1221.0
light,smartphone,1529417324484777728,1326.0
light,smartphone,1529417324687567872,1582.0
light,smartphone,1529417324890386944,1287.0
light,smartphone,1529417325093177088,1217.0
light,smartphone,1529417325295965696,1483.0
light,smartphone,1529417325498785792,1612.0
light,smartphone,1529417325701605888,1451.0
light,smartphone,1529417325904395008,3156.0
light,smartphone,1529417326107153920,3651.0
light,smartphone,1529417326310003968,2300.0
light,smartphone,1529417326512824064,1859.0
light,smartphone,1529417326715643904,2947.0
light,smartphone,1529417326918493952,3072.0
light,smartphone,1529417327121252864,1975.0
light,smartphone,1529417327324468992,2853.0
light,smartphone,1529417327526861824,3932.0
light,smartphone,1529417327729681920,2067.0
light,smartphone,1529417327932541952,1967.0
light,smartphone,1529417328135270144,4693.0
light,smartphone,1529417328338547968,2607.0
light,smartphone,1529417328540909824,1665.0
light,smartphone,1529417328743668992,3672.0
light,smartphone,1529417328946489088,4394.0
light,smartphone,1529417329149277952,1998.0
light,smartphone,1529417329352524800,2757.0
light,smartphone,1529417329554886912,5059.0
light,smartphone,1529417329757707008,3397.0
light,smartphone,1529417329960556800,1721.0
light,smartphone,1529417330163345920,2831.0
light,smartphone,1529417330366532096,3847.0
light,smartphone,1529417330568985856,1976.0
light,smartphone,1529417330771774976,1658.0
light,smartphone,1529417330974626048,2636.0
light,smartphone,1529417331177445888,2917.0
light,smartphone,1529417331380539904,1680.0
light,smartphone,1529417331583085056,3760.0
light,smartphone,1529417331785843968,4692.0
light,smartphone,1529417331988693760,2508.0
light,smartphone,1529417332191483904,2179.0
light,smartphone,1529417332394547968,3509.0
light,smartphone,1529417332597153792,3806.0
light,smartphone,1529417332799973888,1861.0
light,smartphone,1529417333002976768,4149.0
light,smartphone,1529417333205612800,4350.0
light,smartphone,1529417333408555008,2944.0
light,smartphone,1529417333611222016,3260.0
light,smartphone,1529417333814042112,5777.0
light,smartphone,1529417334016861696,4812.0
light,smartphone,1529417334219712000,2341.0
light,smartphone,1529417334422624000,3984.0
light,smartphone,1529417334625291008,4659.0
light,smartphone,1529417334828110848,2640.0
light,smartphone,1529417335030930944,3192.0
light,smartphone,1529417335233751040,4062.0
light,smartphone,1529417335436569856,4646.0
light,smartphone,1529417335639328768,3356.0
light,smartphone,1529417335842148864,7011.0
light,smartphone,1529417336044968960,7087.0
light,smartphone,1529417336247788800,5134.0
light,smartphone,1529417336450577920,4160.0
light,smartphone,1529417336653398016,7075.0
light,smartphone,1529417336856218112,4890.0
light,smartphone,1529417337058975744,3203.0
light,smartphone,1529417337261765888,3311.0
light,smartphone,1529417337464615936,3441.0
light,smartphone,1529417337667404800,3216.0
light,smartphone,1529417337870185984,3110.0
light,smartphone,1529417338073005824,5721.0
light,smartphone,1529417338275824896,5603.0
light,smartphone,1529417338478675968,3751.0
light,smartphone,1529417338681435136,4800.0
light,smartphone,1529417338884224000,5048.0
light,smartphone,1529417339087043840,4605.0
light,smartphone,1529417339289801984,4386.0
light,smartphone,1529417339492682752,5372.0
light,smartphone,1529417339695472896,5359.0
light,smartphone,1529417339898658816,4043.0
light,smartphone,1529417340101082112,4733.0
light,smartphone,1529417340303870976,5164.0
light,smartphone,1529417340506721024,4108.0
light,smartphone,1529417340709479936,3639.0
light,smartphone,1529417340912635904,4565.0
light,smartphone,1529417341115149824,3879.0
light,smartphone,1529417341318152960,3164.0
light,smartphone,1529417341520820992,3150.0
light,smartphone,1529417341723578880,2993.0
light,smartphone,1529417341926642944,3093.0
light,smartphone,1529417342129219072,4056.0
light,smartphone,1529417342332068864,3349.0
light,smartphone,1529417342534919936,3943.0
light,smartphone,1529417342737739008,4002.0
light,smartphone,1529417342940680960,3982.0
light,smartphone,1529417343143348992,5008.0
light,smartphone,1529417343346137856,5265.0
light,smartphone,1529417343548988160,4893.0
light,smartphone,1529417343751807744,4308.0
light,smartphone,1529417343954689024,5140.0
light,smartphone,1529417344157416960,3543.0
light,smartphone,1529417344360236800,3526.0
light,smartphone,1529417344563086848,4750.0
light,smartphone,1529417344765846016,3971.0
light,smartphone,1529417344968696064,3633.0
light,smartphone,1529417345171485952,4321.0
light,smartphone,1529417345374305792,5569.0
light,smartphone,1529417345577094912,4898.0
light,smartphone,1529417345779915008,4072.0
light,smartphone,1529417345982764800,4683.0
light,smartphone,1529417346185523968,4829.0
light,smartphone,1529417346388344064,3584.0
light,smartphone,1529417346591164160,3274.0
light,smartphone,1529417346793952768,2908.0
light,smartphone,1529417346996803072,2880.0
light,smartphone,1529417347199591936,2625.0
light,smartphone,1529417347402808832,2291.0
light,smartphone,1529417347605201920,3281.0
light,smartphone,1529417347808020992,3360.0
light,smartphone,1529417348010840832,2547.0
light,smartphone,1529417348213599744,3930.0
light,smartphone,1529417348416815872,4154.0
light,smartphone,1529417348619238912,3618.0
light,smartphone,1529417348822058752,3210.0
light,smartphone,1529417349024848896,2563.0
light,smartphone,1529417349227667968,3568.0
light,smartphone,1529417349430823936,3010.0
light,smartphone,1529417349633613056,2435.0
light,smartphone,1529417349836097024,2398.0
light,smartphone,1529417350038978048,2824.0
light,smartphone,1529417350241705728,2204.0
light,smartphone,1529417350444801024,3759.0
light,smartphone,1529417350647315968,2068.0
light,smartphone,1529417350850135040,2090.0
light,smartphone,1529417351053198848,3136.0
light,smartphone,1529417351255713792,3719.0
light,smartphone,1529417351458838784,2693.0
light,smartphone,1529417351661293056,2650.0
light,smartphone,1529417351864113152,3659.0
light,smartphone,1529417352066931968,3888.0
light,smartphone,1529417352269721856,3380.0
light,smartphone,1529417352472815872,4526.0
light,smartphone,1529417352675331072,6031.0
light,smartphone,1529417352878150912,5528.0
light,smartphone,1529417353080940032,6784.0
light,smartphone,1529417353283728896,8035.0
light,smartphone,1529417353486823936,5907.0
light,smartphone,1529417353689368832,4574.0
light,smartphone,1529417353892157952,4867.0
light,smartphone,1529417354094978048,5468.0
light,smartphone,1529417354297766912,4253.0
light,smartphone,1529417354500801024,3555.0
light,smartphone,1529417354703407104,3605.0
light,smartphone,1529417354906195968,4485.0
light,smartphone,1529417355109046784,3331.0
light,smartphone,1529417355311804928,3918.0
light,smartphone,1529417355514838784,4684.0
light,smartphone,1529417355717414912,4128.0
light,smartphone,1529417355920203776,3989.0
light,smartphone,1529417356123054080,4609.0
light,smartphone,1529417356325812992,4768.0
light,smartphone,1529417356528845824,4814.0
light,smartphone,1529417356731390976,5493.0
light,smartphone,1529417356934210816,6120.0
light,smartphone,1529417357137000960,7421.0
light,smartphone,1529417357339790080,6232.0
light,smartphone,1529417357542853888,5008.0
light,smartphone,1529417357745399040,3714.0
light,smartphone,1529417357948203008,2712.0
light,smartphone,1529417358151022848,4911.0
light,smartphone,1529417358353842944,4782.0
light,smartphone,1529417358556936960,4010.0
light,smartphone,1529417358759391232,1564.0
light,smartphone,1529417358962241024,741.0
light,smartphone,1529417359165061120,659.0
light,smartphone,1529417359367820032,2908.0
light,smartphone,1529417359570884096,5596.0
light,smartphone,1529417359773428992,5536.0
light,smartphone,1529417359976249088,5452.0
light,smartphone,1529417360179038208,3788.0
light,smartphone,1529417360381827072,3157.0
light,smartphone,1529417360584891136,5035.0
light,smartphone,1529417360787467008,6103.0
light,smartphone,1529417360990226176,5783.0
light,smartphone,1529417361193075968,4605.0
light,smartphone,1529417361395865856,4272.0
light,smartphone,1529417361598898944,4814.0
light,smartphone,1529417361801444096,5230.0
light,smartphone,1529417362004234240,4732.0
light,smartphone,1529417362207144960,4167.0
light,smartphone,1529417362409842944,4136.0
light,smartphone,1529417362612907008,4166.0
light,smartphone,1529417362815421184,4257.0
light,smartphone,1529417363018241024,4002.0
light,smartphone,1529417363221030144,3974.0
light,smartphone,1529417363423820032,3622.0
light,smartphone,1529417363626914048,4035.0
light,smartphone,1529417363829428992,4112.0
light,smartphone,1529417364032218112,4442.0
light,smartphone,1529417364235006976,3408.0
light,smartphone,1529417364437797120,3694.0
light,smartphone,1529417364640952064,4490.0
light,smartphone,1529417364843436032,5358.0
light,smartphone,1529417365046226176,5812.0
light,smartphone,1529417365249044992,4921.0
light,smartphone,1529417365451834880,4262.0
light,smartphone,1529417365654928896,4108.0
light,smartphone,1529417365857444096,4125.0
light,smartphone,1529417366060233216,4211.0
light,smartphone,1529417366263113984,3183.0
light,smartphone,1529417366465841920,4090.0
light,smartphone,1529417366668936960,4389.0
light,smartphone,1529417366871481856,4956.0
light,smartphone,1529417367074301952,5006.0
light,smartphone,1529417367277152000,4240.0
light,smartphone,1529417367479940864,4172.0
light,smartphone,1529417367682974976,4880.0
light,smartphone,1529417367885503232,5756.0
light,smartphone,1529417368088292864,5829.0
light,smartphone,1529417368291112704,4911.0
light,smartphone,1529417368493901824,4957.0
light,smartphone,1529417368696904704,5249.0
light,smartphone,1529417368899542016,4779.0
light,smartphone,1529417369102330880,4753.0
light,smartphone,1529417369305211904,5098.0
light,smartphone,1529417369507970304,5205.0
light,smartphone,1529417369710942976,4968.0
light,smartphone,1529417369913579776,4624.0
light,smartphone,1529417370116399104,5267.0
light,smartphone,1529417370319218944,3957.0
light,smartphone,1529417370522099968,3637.0
light,smartphone,1529417370724980992,5041.0
light,smartphone,1529417370927648000,4729.0
light,smartphone,1529417371130437120,4331.0
light,smartphone,1529417371333226752,4124.0
light,smartphone,1529417371536046848,3535.0
light,smartphone,1529417371738957824,4618.0
light,smartphone,1529417371941656064,4650.0
light,smartphone,1529417372144444928,3763.0
light,smartphone,1529417372347264768,3388.0
light,smartphone,1529417372550023936,3800.0
light,smartphone,1529417372752965120,4815.0
light,smartphone,1529417372955632896,5008.0
light,smartphone,1529417373158452992,4032.0
light,smartphone,1529417373361241856,3548.0
light,smartphone,1529417373564061952,3654.0
light,smartphone,1529417373767003904,4455.0
light,smartphone,1529417373969701120,4624.0
light,smartphone,1529417374172520960,4634.0
light,smartphone,1529417374375340800,4117.0
light,smartphone,1529417374578191104,3761.0
light,smartphone,1529417374781010944,4030.0
light,smartphone,1529417374983800832,4483.0
light,smartphone,1529417375187047936,3861.0
light,smartphone,1529417375389440000,3366.0
light,smartphone,1529417375592259840,4134.0
light,smartphone,1529417375795140864,4299.0
light,smartphone,1529417375997899776,4230.0
light,smartphone,1529417376201054976,4492.0
light,smartphone,1529417376403508736,4486.0
light,smartphone,1529417376606358784,4454.0
light,smartphone,1529417376809178880,4414.0
light,smartphone,1529417377011968000,4782.0
light,smartphone,1529417377215063040,4988.0
light,smartphone,1529417377417638144,4742.0
light,smartphone,1529417377620428032,4545.0
light,smartphone,1529417377823247104,3989.0
light,smartphone,1529417378026066176,4331.0
light,smartphone,1529417378229069056,4285.0
light,smartphone,1529417378431706112,4051.0
light,smartphone,1529417378634526208,3649.0
light,smartphone,1529417378837559040,3548.0
light,smartphone,1529417379040103936,4113.0
light,smartphone,1529417379243077120,4079.0
light,smartphone,1529417379445775104,4262.0
light,smartphone,1529417379648593920,4275.0
light,smartphone,1529417379851444992,3810.0
light,smartphone,1529417380054234112,3960.0
light,smartphone,1529417380257176064,4760.0
light,smartphone,1529417380459874048,4684.0
light,smartphone,1529417380662694144,4230.0
light,smartphone,1529417380865544192,3740.0
light,smartphone,1529417381068333056,3914.0
light,smartphone,1529417381271153152,4436.0
light,smartphone,1529417381473942016,4337.0
light,smartphone,1529417381677159168,3795.0
light,smartphone,1529417381879581952,3415.0
light,smartphone,1529417382082371072,3824.0
light,smartphone,1529417382285283328,4257.0
light,smartphone,1529417382487980032,4192.0
light,smartphone,1529417382691227136,3896.0
light,smartphone,1529417382893620224,3822.0
light,smartphone,1529417383096379136,3965.0
light,smartphone,1529417383299228928,4030.0
