"Time (s)","Illuminance (lx)"
3.218744230E2,1.914000000E3
3.220768461E2,6.630000000E2
3.222796354E2,1.022000000E3
3.224824247E2,1.930000000E3
3.226851835E2,2.607000000E3
3.228879423E2,2.490000000E3
3.230907316E2,1.328000000E3
3.232934599E2,9.100000000E2
3.234963102E2,1.473000000E3
3.236990385E2,1.945000000E3
3.239017668E2,1.713000000E3
3.241045255E2,1.591000000E3
3.243073148E2,8.210000000E2
3.245102873E2,9.350000000E2
3.247128324E2,1.811000000E3
3.249156217E2,1.584000000E3
3.251184110E2,1.597000000E3
3.253211393E2,1.195000000E3
3.255242338E2,7.710000000E2
3.257267179E2,1.194000000E3
3.259295072E2,1.955000000E3
3.261322660E2,2.163000000E3
3.263350553E2,1.962000000E3
3.265382414E2,6.370000000E2
3.267405729E2,8.620000000E2
3.269433622E2,1.742000000E3
3.271461820E2,2.019000000E3
3.273489408E2,2.645000000E3
3.275516691E2,2.036000000E3
3.277544584E2,1.125000000E3
3.279572306E2,1.411000000E3
3.281601114E2,2.097000000E3
3.283627787E2,1.912000000E3
3.285655680E2,2.120000000E3
3.287683573E2,7.050000000E2
3.289710855E2,8.230000000E2
3.291741190E2,1.763000000E3
3.293766336E2,2.391000000E3
3.295794229E2,2.289000000E3
3.297821817E2,1.930000000E3
3.299849710E2,6.000000000E2
3.301880350E2,9.200000000E2
3.303904886E2,1.619000000E3
3.305932779E2,2.314000000E3
3.307960977E2,2.192000000E3
3.309987955E2,1.073000000E3
3.312020426E2,8.260000000E2
3.314043741E2,1.396000000E3
3.316071024E2,2.606000000E3
3.318098917E2,2.499000000E3
3.320126505E2,1.433000000E3
3.322154093E2,5.200000000E2
3.324181681E2,6.770000000E2
3.326209574E2,1.182000000E3
3.328238687E2,2.266000000E3
3.330264749E2,2.488000000E3
3.332292643E2,1.568000000E3
3.334321146E2,7.740000000E2
3.336348429E2,1.026000000E3
3.338378458E2,2.973000000E3
3.340403604E2,3.144000000E3
3.342431498E2,3.041000000E3
3.344459391E2,7.850000000E2
3.346486673E2,6.050000000E2
3.348520975E2,1.024000000E3
3.350542154E2,2.337000000E3
3.352570047E2,2.585000000E3
3.354598246E2,3.294000000E3
3.356625833E2,7.920000000E2
3.358653421E2,8.380000000E2
3.360681009E2,1.971000000E3
3.362708902E2,2.617000000E3
3.364737101E2,2.378000000E3
3.366764078E2,2.067000000E3
3.368791666E2,4.210000000E2
3.370819559E2,7.250000000E2
3.372846842E2,2.327000000E3
3.374876566E2,2.914000000E3
3.376902628E2,2.855000000E3
3.378929587E2,1.565000000E3
3.380957785E2,6.830000000E2
3.382985373E2,1.532000000E3
3.385016623E2,3.456000000E3
3.387040244E2,3.275000000E3
3.389068137E2,2.837000000E3
3.391097251E2,6.130000000E2
3.393123008E2,7.300000000E2
3.395150901E2,1.448000000E3
3.397178488E2,1.960000000E3
3.399206076E2,1.962000000E3
3.401234885E2,1.890000000E3
3.403261557E2,5.520000000E2
3.405289450E2,6.800000000E2
3.407317038E2,1.296000000E3
3.409344626E2,1.918000000E3
3.411374655E2,1.666000000E3
3.413400107E2,1.608000000E3
3.415428000E2,5.860000000E2
3.417455893E2,6.110000000E2
3.419483481E2,1.199000000E3
3.421514426E2,2.712000000E3
3.423538657E2,2.723000000E3
3.425566245E2,2.232000000E3
3.427594138E2,6.050000000E2
3.429621421E2,6.180000000E2
3.431649314E2,1.111000000E3
3.433676902E2,2.316000000E3
3.435704184E2,2.366000000E3
3.437732993E2,1.624000000E3
3.439759665E2,8.350000000E2
3.441786948E2,5.860000000E2
3.443814841E2,6.080000000E2
3.445842429E2,2.446000000E3
3.447872763E2,2.452000000E3
3.449897605E2,2.136000000E3
3.451925193E2,8.530000000E2
3.453953086E2,5.720000000E2
3.455980368E2,8.960000000E2
3.458007956E2,1.137000000E3
3.460036460E2,1.364000000E3
3.462063132E2,1.130000000E3
3.464091330E2,5.820000000E2
3.466118918E2,5.760000000E2
3.468146811E2,7.550000000E2
3.470174399E2,6.660000000E2
3.472201682E2,1.241000000E3
3.474231101E2,6.510000000E2
3.476256858E2,3.780000000E2
3.478284446E2,4.030000000E2
3.480312282E2,9.600000000E2
3.482339565E2,1.831000000E3
3.484370509E2,1.825000000E3
3.486394740E2,9.680000000E2
3.488422633E2,5.240000000E2
3.490450221E2,4.850000000E2
3.492477809E2,1.090000000E3
3.494505397E2,1.414000000E3
3.496532680E2,1.123000000E3
3.498560573E2,6.270000000E2
3.500589687E2,5.910000000E2
3.502616054E2,6.510000000E2
3.504643336E2,8.790000000E2
3.506671230E2,9.260000000E2
3.508698817E2,8.880000000E2
3.510729152E2,4.120000000E2
3.512753993E2,4.500000000E2
3.514781581E2,7.150000000E2
3.516809474E2,1.336000000E3
3.518836757E2,1.363000000E3
3.520864345E2,1.463000000E3
3.522891933E2,6.380000000E2
3.524919521E2,4.590000000E2
3.526947719E2,9.660000000E2
3.528974696E2,1.638000000E3
3.531002589E2,1.871000000E3
3.533030177E2,1.603000000E3
3.535057765E2,6.510000000E2
3.537087489E2,4.310000000E2
3.539113246E2,1.809000000E3
3.541141139E2,2.406000000E3
3.543169032E2,2.752000000E3
3.545196620E2,1.369000000E3
3.547227260E2,3.630000000E2
3.549251796E2,5.310000000E2
3.551279384E2,2.737000000E3
3.555334560E2,2.600000000E3
3.557362453E2,5.190000000E2
3.559389735E2,3.990000000E2
3.561417628E2,1.295000000E3
3.563446132E2,2.997000000E3
3.565473109E2,3.653000000E3
3.567500392E2,2.291000000E3
3.569528285E2,5.060000000E2
3.571555873E2,7.010000000E2
3.573585902E2,1.547000000E3
3.575611354E2,1.825000000E3
3.577639247E2,2.387000000E3
3.579667196E2,7.560000000E2
3.581694479E2,4.580000000E2
3.583725424E2,6.650000000E2
3.585749960E2,3.101000000E3
3.587777243E2,3.444000000E3
3.589805136E2,2.996000000E3
3.591832724E2,6.660000000E2
3.593860617E2,7.800000000E2
3.595887899E2,1.145000000E3
3.597915487E2,1.355000000E3
3.599943991E2,1.758000000E3
3.601970968E2,1.466000000E3
3.603998251E2,6.410000000E2
3.606026144E2,8.830000000E2
3.608053427E2,1.524000000E3
3.610083761E2,1.724000000E3
3.612108908E2,2.265000000E3
3.614136496E2,8.260000000E2
3.616165304E2,6.130000000E2
3.618191671E2,1.378000000E3
3.620223837E2,3.444000000E3
3.622247152E2,3.715000000E3
3.624275045E2,2.071000000E3
3.626303244E2,6.450000000E2
3.628330832E2,6.790000000E2
3.630365744E2,2.804000000E3
3.632386007E2,3.852000000E3
3.634413595E2,3.527000000E3
3.636442404E2,1.514000000E3
3.638468771E2,4.900000000E2
3.640496359E2,6.870000000E2
3.642524252E2,2.792000000E3
3.644553671E2,3.878000000E3
3.646582174E2,4.209000000E3
3.648607016E2,1.338000000E3
3.650634604E2,6.370000000E2
3.652662497E2,1.025000000E3
3.654690085E2,3.328000000E3
3.656722250E2,4.330000000E3
3.658745871E2,2.658000000E3
3.660773459E2,5.220000000E2
3.662801046E2,6.690000000E2
3.664828634E2,1.466000000E3
3.666856222E2,4.160000000E3
3.668884115E2,4.494000000E3
3.670911398E2,3.082000000E3
3.672942648E2,5.180000000E2
3.674967184E2,8.520000000E2
3.676994772E2,1.882000000E3
3.679022781E2,3.000000000E3
3.681050063E2,3.750000000E3
3.683080398E2,1.834000000E3
3.685105239E2,6.200000000E2
3.687133132E2,8.610000000E2
3.689161330E2,3.251000000E3
3.691188613E2,3.950000000E3
3.693219863E2,3.731000000E3
3.695243789E2,7.730000000E2
3.697271377E2,8.050000000E2
3.699299270E2,1.410000000E3
3.701326858E2,4.199000000E3
3.703354446E2,4.335000000E3
3.705382033E2,3.370000000E3
3.707409621E2,6.910000000E2
3.709439040E2,1.267000000E3
3.711465407E2,2.193000000E3
3.713492690E2,3.563000000E3
3.715520583E2,3.895000000E3
3.717548476E2,1.713000000E3
3.719578811E2,1.004000000E3
3.721603652E2,1.002000000E3
3.723631240E2,3.473000000E3
3.725659438E2,4.582000000E3
3.727686416E2,4.281000000E3
3.729718886E2,5.990000000E2
3.731742202E2,9.340000000E2
3.733769790E2,1.570000000E3
3.735797683E2,4.912000000E3
3.737825271E2,5.277000000E3
3.739853164E2,2.343000000E3
3.741880752E2,1.320000000E3
3.743908645E2,1.976000000E3
3.745937453E2,4.744000000E3
3.747963821E2,1.320900000E4
3.749991714E2,1.178200000E4
3.752019607E2,1.301600000E4
3.754047805E2,3.276700000E4
3.758102676E2,2.858600000E4
3.760130263E2,2.897200000E4
3.762158462E2,2.869200000E4
3.764186050E2,2.820700000E4
3.766216994E2,2.809800000E4
3.768241531E2,2.808300000E4
3.770269118E2,2.767200000E4
3.772297317E2,2.744500000E4
3.774324599E2,2.763300000E4
3.776352187E2,2.801900000E4
3.778380386E2,2.809200000E4
3.780408392E2,2.826700000E4
3.782435980E2,2.801100000E4
3.784463873E2,2.823600000E4
3.786491461E2,2.816100000E4
3.788519660E2,2.806100000E4
3.790546942E2,2.813900000E4
3.792575751E2,2.823800000E4
3.794602728E2,2.827200000E4
3.796630011E2,2.823000000E4
3.798658514E2,2.820900000E4
3.800685797E2,2.812800000E4
3.802715521E2,2.785900000E4
3.804741278E2,2.758900000E4
3.806769171E2,2.730400000E4
3.808797369E2,2.726700000E4
3.810824652E2,2.736300000E4
3.812855902E2,2.741800000E4
3.814880743E2,2.754300000E4
3.816908026E2,2.792700000E4
3.818935919E2,2.801500000E4
3.820963507E2,2.811100000E4
3.822995673E2,2.814400000E4
3.825018988E2,2.823900000E4
3.827046881E2,2.821700000E4
3.829074774E2,2.823200000E4
3.831102362E2,2.827100000E4
3.833130255E2,2.831100000E4
3.835158148E2,2.826700000E4
3.837186041E2,2.834800000E4
3.839214240E2,2.834500000E4
3.841245184E2,2.840300000E4
3.843269721E2,2.841800000E4
3.845297003E2,2.844200000E4
3.847324896E2,2.852600000E4
3.849354315E2,2.852000000E4
3.851380682E2,2.853800000E4
3.853408576E2,2.861500000E4
3.855438605E2,2.855500000E4
3.857464362E2,2.861500000E4
3.859494086E2,2.871200000E4
3.861519843E2,2.866900000E4
3.865575629E2,2.869100000E4
3.867603217E2,2.867200000E4
3.869634467E2,2.871400000E4
3.871659308E2,2.877500000E4
3.873686591E2,2.867500000E4
3.875714789E2,2.873600000E4
3.877742377E2,2.875700000E4
3.881797860E2,2.871900000E4
3.883825754E2,2.873900000E4
3.885853952E2,2.867800000E4
3.887881235E2,2.865900000E4
3.889909128E2,2.866300000E4
3.891937326E2,2.862500000E4
3.893964914E2,2.868600000E4
3.895992807E2,2.866800000E4
3.898020700E2,2.860600000E4
3.900048593E2,2.862900000E4
3.902075876E2,2.863100000E4
3.904103769E2,2.854900000E4
3.906133188E2,2.862700000E4
3.908159555E2,2.859000000E4
3.910187448E2,2.860600000E4
3.912215341E2,2.853100000E4
3.914242929E2,2.851300000E4
3.916273568E2,2.845100000E4
3.918299020E2,2.851400000E4
3.920327218E2,2.854900000E4
3.922354806E2,2.854700000E4
3.924382699E2,2.868400000E4
3.926413034E2,2.868600000E4
3.928438180E2,2.860600000E4
3.930466379E2,2.861000000E4
3.932494272E2,2.854700000E4
3.934522165E2,2.862500000E4
3.936553110E2,2.874200000E4
3.938578256E2,2.877800000E4
3.940605844E2,2.877400000E4
3.942634042E2,2.850500000E4
3.944661935E2,2.799700000E4
3.946693185E2,2.738900000E4
3.948717721E2,2.703600000E4
3.950745614E2,2.674800000E4
3.952773813E2,2.673100000E4
3.954802011E2,2.686500000E4
3.956832956E2,2.737400000E4
3.958857797E2,2.784600000E4
3.960885995E2,2.801700000E4
3.962913583E2,2.811100000E4
3.964941781E2,2.810800000E4
3.966973642E2,2.812500000E4
3.968997873E2,2.820600000E4
3.971025461E2,2.818500000E4
3.973054269E2,2.828500000E4
3.977112802E2,2.832100000E4
3.979137896E2,2.841700000E4
3.981168535E2,2.839500000E4
3.983193987E2,2.849200000E4
3.985221270E2,2.855000000E4
3.987253130E2,2.846900000E4
3.989277666E2,2.849200000E4
3.991305254E2,2.847300000E4
3.995361040E2,2.841400000E4
3.997393206E2,2.843600000E4
3.999416826E2,2.835500000E4
4.001445025E2,2.835400000E4
4.003473528E2,2.841700000E4
4.005501116E2,2.833500000E4
4.007532976E2,2.831700000E4
4.009557512E2,2.829800000E4
4.011584795E2,2.831700000E4
4.013612993E2,2.828200000E4
4.015640886E2,2.822600000E4
4.017673357E2,2.816300000E4
4.019696978E2,2.820600000E4
4.023753374E2,2.816700000E4
4.025780962E2,2.810400000E4
4.027813433E2,2.812600000E4
4.029837664E2,2.820600000E4
4.031865862E2,2.822600000E4
4.033894060E2,2.814800000E4
4.035921648E2,2.807000000E4
4.037953508E2,2.807400000E4
4.039978045E2,2.803200000E4
4.042005938E2,2.801600000E4
4.044034136E2,2.781100000E4
4.046062334E2,2.745000000E4
4.048093279E2,2.707500000E4
4.050118425E2,2.650800000E4
4.052146318E2,2.598000000E4
4.054174212E2,2.568000000E4
4.056202410E2,2.551000000E4
4.058233660E2,2.530500000E4
4.060258806E2,2.498000000E4
4.062286394E2,2.483400000E4
4.064315203E2,2.487000000E4
4.066343096E2,2.517300000E4
4.068373735E2,2.566200000E4
4.070399492E2,2.624600000E4
4.072427996E2,2.685100000E4
4.074456194E2,2.737900000E4
4.076484392E2,2.762100000E4
4.078513811E2,2.773200000E4
4.080541394E2,2.775200000E4
4.082569287E2,2.777200000E4
4.084597485E2,2.769000000E4
4.086625378E2,2.769100000E4
4.088654186E2,2.776900000E4
4.090681469E2,2.775000000E4
4.092709973E2,2.784600000E4
4.094737866E2,2.788300000E4
4.096765759E2,2.793800000E4
4.098794262E2,2.803500000E4
4.102850048E2,2.784300000E4
4.104877941E2,2.780800000E4
4.106906140E2,2.773100000E4
4.108934948E2,2.768800000E4
4.110962536E2,2.774600000E4
4.112990734E2,2.778600000E4
4.115018933E2,2.784300000E4
4.117047131E2,2.792100000E4
4.119075939E2,2.793700000E4
4.121103832E2,2.791800000E4
4.123135388E2,2.787900000E4
4.125160534E2,2.752100000E4
4.127189038E2,2.596400000E4
4.129217846E2,2.702400000E4
4.131245739E2,2.645300000E4
4.133276379E2,2.741600000E4
4.135302746E2,2.806400000E4
4.137330639E2,2.840000000E4
4.139359143E2,2.890400000E4
4.141387646E2,2.914900000E4
4.143416455E2,2.907300000E4
4.145444348E2,2.913400000E4
4.147477429E2,2.935600000E4
4.151529248E2,2.924400000E4
4.153558361E2,2.918500000E4
4.155586560E2,2.913000000E4
4.159643261E2,2.903900000E4
4.161671459E2,2.883300000E4
4.163700268E2,2.855400000E4
4.165728161E2,2.836600000E4
4.167757580E2,2.827100000E4
4.169784558E2,2.836900000E4
4.171812451E2,2.843700000E4
4.173840954E2,2.864600000E4
4.175869457E2,2.881600000E4
4.177897961E2,2.889300000E4
4.179925253E2,2.898900000E4
4.181953757E2,2.900600000E4
4.183982260E2,2.900200000E4
4.186010458E2,2.896700000E4
4.188039267E2,2.885300000E4
4.190067160E2,2.883800000E4
4.192099020E2,2.891000000E4
4.194123557E2,2.911600000E4
4.196152060E2,2.819700000E4
4.198180869E2,2.934100000E4
4.200208762E2,2.924400000E4
4.202239096E2,2.916900000E4
4.204265463E2,2.894400000E4
4.206293662E2,2.881500000E4
4.208321860E2,2.872300000E4
4.210349753E2,2.874200000E4
4.212379172E2,2.863100000E4
4.214406149E2,2.855200000E4
4.216434958E2,2.849500000E4
4.218462851E2,2.851400000E4
4.220491354E2,2.865000000E4
4.222519553E2,2.877500000E4
4.224547446E2,2.909500000E4
4.226575949E2,2.924100000E4
4.228604147E2,2.939200000E4
4.230632346E2,2.930100000E4
4.232660849E2,2.925000000E4
4.234688742E2,2.924800000E4
4.236720602E2,2.922800000E4
4.238745749E2,2.909500000E4
4.240773947E2,2.879200000E4
4.242802145E2,2.864200000E4
4.244830344E2,2.855100000E4
4.246860678E2,2.833100000E4
4.248886740E2,2.782300000E4
4.250914938E2,2.752200000E4
4.252943747E2,2.755900000E4
4.254971640E2,2.737100000E4
4.257001364E2,2.719700000E4
4.259028342E2,2.734500000E4
4.261056540E2,2.759100000E4
4.263084738E2,2.772400000E4
4.265113242E2,2.784200000E4
4.267142050E2,2.770900000E4
4.269170248E2,2.738600000E4
4.271202414E2,2.706400000E4
4.273226950E2,2.699000000E4
4.275255454E2,2.740800000E4
4.277283957E2,2.808000000E4
4.279312128E2,2.868200000E4
4.281342463E2,2.924800000E4
4.283368525E2,2.959400000E4
4.285397333E2,2.970800000E4
4.287425531E2,2.952000000E4
4.289454035E2,2.948400000E4
4.291482843E2,2.941100000E4
4.293510431E2,2.924500000E4
4.295538935E2,2.903100000E4
4.297566828E2,2.892100000E4
4.299595331E2,2.872100000E4
4.301623835E2,2.840100000E4
4.303652033E2,2.819500000E4
4.305684198E2,2.810300000E4
4.307708735E2,2.795100000E4
4.309736933E2,2.789500000E4
4.311765131E2,2.770300000E4
4.313793329E2,2.776400000E4
4.315824579E2,2.748200000E4
4.317850336E2,2.712300000E4
4.319878534E2,2.676800000E4
4.321907038E2,2.638300000E4
4.323935541E2,2.640500000E4
4.325964655E2,2.528700000E4
4.327992853E2,2.748100000E4
4.330021357E2,2.800800000E4
4.332049860E2,2.819800000E4
4.334078363E2,2.853500000E4
4.336107172E2,2.879300000E4
4.338135675E2,2.904300000E4
4.340166010E2,2.903800000E4
4.342192682E2,2.907500000E4
4.344221186E2,2.896300000E4
4.346249689E2,2.822100000E4
4.348278193E2,2.780400000E4
4.350307001E2,2.830800000E4
4.352335199E2,2.829100000E4
4.354367670E2,2.767600000E4
4.356392206E2,2.744100000E4
4.358420710E2,2.860800000E4
4.360449518E2,2.902000000E4
4.362477716E2,2.888400000E4
4.364507746E2,2.871800000E4
4.366535029E2,2.845600000E4
4.368563532E2,2.821600000E4
4.370592341E2,2.804300000E4
4.372620844E2,2.778300000E4
4.374650263E2,2.763300000E4
4.376678156E2,2.765300000E4
4.378709285E2,2.759600000E4
4.380735957E2,2.782400000E4
4.382764155E2,2.791400000E4
4.384792964E2,2.821600000E4
4.386821467E2,2.851900000E4
4.388849971E2,2.874300000E4
4.390878474E2,2.807100000E4
4.392912471E2,2.688000000E4
4.394935481E2,2.305400000E4
4.396964290E2,2.048700000E4
4.398993098E2,2.167800000E4
4.401021602E2,1.531300000E4
4.403050715E2,3.079000000E3
4.405078608E2,3.987000000E3
4.407107112E2,6.556000000E3
4.409135615E2,3.740000000E3
4.411164119E2,1.432000000E3
4.413192622E2,3.525000000E3
4.415221431E2,6.332000000E3
4.417252070E2,4.446000000E3
4.419278438E2,2.016000000E3
4.421307246E2,4.186000000E3
4.423335750E2,5.926000000E3
4.425364253E2,3.042000000E3
4.427393062E2,1.731000000E3
4.429421565E2,4.907000000E3
4.431454036E2,5.642000000E3
4.433478267E2,2.085000000E3
4.435507075E2,2.932000000E3
4.437535579E2,5.136000000E3
4.439564082E2,3.609000000E3
4.441594417E2,1.876000000E3
4.443621394E2,3.823000000E3
4.445650203E2,5.640000000E3
4.447679011E2,3.534000000E3
4.449707820E2,3.137000000E3
4.451736323E2,6.375000000E3
4.453765132E2,5.406000000E3
4.455795466E2,3.928000000E3
4.457822444E2,6.974000000E3
4.459851253E2,6.292000000E3
4.461880061E2,3.345000000E3
4.463908565E2,3.806000000E3
4.465937373E2,5.374000000E3
4.467965877E2,5.187000000E3
4.469997127E2,3.164000000E3
4.472023189E2,4.855000000E3
4.474051692E2,6.186000000E3
4.476080501E2,4.053000000E3
4.478109309E2,2.135000000E3
4.480138136E2,4.266000000E3
4.482166029E2,4.460000000E3
4.484198805E2,2.288000000E3
4.486223036E2,3.512000000E3
4.488251845E2,4.898000000E3
4.490280653E2,3.449000000E3
4.492309157E2,2.842000000E3
4.494339186E2,4.659000000E3
4.496366164E2,3.384000000E3
4.498394667E2,1.612000000E3
4.500423170E2,1.152000000E3
4.502451674E2,1.882000000E3
4.504480482E2,1.765000000E3
4.506508375E2,1.043000000E3
4.508540541E2,1.871000000E3
4.510565687E2,1.886000000E3
4.512594191E2,2.310000000E3
4.514622694E2,2.888000000E3
4.516651198E2,2.568000000E3
4.518680922E2,2.737000000E3
4.520708205E2,2.241000000E3
4.522736708E2,3.520000000E3
4.524765517E2,3.045000000E3
4.526794020E2,1.777000000E3
4.528822523E2,2.695000000E3
4.530851027E2,3.120000000E3
4.532882582E2,1.986000000E3
4.534908034E2,6.010000000E2
4.536936537E2,1.152000000E3
4.538965651E2,1.057000000E3
4.540994765E2,4.050000000E2
4.545050856E2,6.250000000E2
4.547083937E2,3.720000000E2
4.549108168E2,3.710000000E2
4.551136977E2,4.170000000E2
4.553165480E2,3.990000000E2
4.555193983E2,3.460000000E2
4.557224013E2,4.160000000E2
4.559251295E2,4.810000000E2
4.561279494E2,3.710000000E2
4.563307997E2,4.300000000E2
4.565336500E2,5.370000000E2
4.567365614E2,4.460000000E2
4.569393812E2,3.550000000E2
4.571425673E2,4.090000000E2
4.573451124E2,4.230000000E2
4.575479628E2,3.180000000E2
4.577508131E2,3.950000000E2
4.579536683E2,4.500000000E2
4.581566102E2,3.670000000E2
4.583593690E2,3.210000000E2
4.585622193E2,4.000000000E2
4.587651002E2,4.460000000E2
4.589679505E2,2.760000000E2
4.591708314E2,3.210000000E2
4.593736817E2,4.000000000E2
4.595767762E2,3.400000000E2
4.597793824E2,2.930000000E2
4.599822633E2,3.430000000E2
4.601851136E2,3.910000000E2
4.603879640E2,2.590000000E2
4.605908448E2,2.900000000E2
4.607936952E2,3.780000000E2
4.609969117E2,3.040000000E2
4.611994264E2,2.450000000E2
4.614022767E2,3.130000000E2
4.616051576E2,4.480000000E2
4.618079774E2,2.620000000E2
4.620109498E2,2.760000000E2
4.622137086E2,3.390000000E2
4.624165589E2,3.160000000E2
4.626194093E2,2.170000000E2
4.628222596E2,2.750000000E2
4.630252015E2,3.450000000E2
4.632279908E2,2.450000000E2
4.634310853E2,2.160000000E2
4.636337220E2,2.670000000E2
4.638365724E2,3.820000000E2
4.640394532E2,1.620000000E2
4.642423036E2,9.900000000E1
4.644451844E2,1.280000000E2
4.646479737E2,7.000000000E1
4.648512513E2,8.300000000E1
4.650537049E2,7.900000000E1
4.652565553E2,5.700000000E1
4.654594972E2,7.100000000E1
4.656622559E2,8.500000000E1
4.658652894E2,7.000000000E1
4.660679261E2,6.600000000E1
4.662708070E2,1.220000000E2
4.664736878E2,2.080000000E2
4.666764771E2,1.750000000E2
4.668794801E2,1.740000000E2
4.670822389E2,1.560000000E2
4.672854249E2,1.880000000E2
4.674879090E2,1.650000000E2
4.676907594E2,1.560000000E2
4.678936567E2,1.380000000E2
4.680964460E2,1.260000000E2
4.682994490E2,1.160000000E2
4.685021467E2,1.680000000E2
4.687050276E2,1.670000000E2
4.689078474E2,1.150000000E2
4.691106977E2,1.980000000E2
4.693135786E2,2.610000000E2
4.695163984E2,2.570000000E2
4.697196150E2,4.550000000E2
4.699221296E2,2.499000000E3
4.701249800E2,4.035000000E3
4.703278303E2,2.028000000E3
4.705306501E2,2.609000000E3
4.707336225E2,2.502000000E3
4.709364118E2,5.571000000E3
4.711392012E2,4.627000000E3
4.713420515E2,2.992000000E3
4.715448713E2,3.892000000E3
4.717477522E2,6.251000000E3
4.719505720E2,4.540000000E3
4.721537886E2,3.429000000E3
4.723563032E2,5.199000000E3
4.725591535E2,4.174000000E3
4.727620039E2,2.378000000E3
4.729648237E2,2.968000000E3
4.731677961E2,3.233000000E3
4.733705549E2,2.385000000E3
4.735734358E2,2.135000000E3
4.737762556E2,3.464000000E3
4.739791059E2,2.995000000E3
4.741820173E2,1.660000000E3
4.743848066E2,1.662000000E3
4.745879316E2,2.920000000E3
4.747905073E2,2.513000000E3
4.749933882E2,1.576000000E3
4.751962385E2,3.102000000E3
4.753990888E2,3.216000000E3
4.756019697E2,2.278000000E3
4.758047895E2,3.294000000E3
4.760076399E2,3.358000000E3
4.762105207E2,3.927000000E3
4.764134321E2,3.886000000E3
4.766161909E2,3.836000000E3
4.768190718E2,3.703000000E3
4.770221357E2,3.507000000E3
4.772247114E2,4.172000000E3
4.774275617E2,3.669000000E3
4.776304121E2,3.749000000E3
4.778332319E2,2.634000000E3
4.780361497E2,4.663000000E3
4.782389390E2,3.866000000E3
4.784417588E2,3.747000000E3
4.786446091E2,3.968000000E3
4.788474290E2,3.773000000E3
4.790503403E2,3.136000000E3
4.792531296E2,2.739000000E3
4.794563157E2,3.919000000E3
4.796588303E2,3.595000000E3
4.798616807E2,2.223000000E3
4.800645310E2,2.461000000E3
4.802673508E2,4.213000000E3
4.804703538E2,3.242000000E3
4.806730210E2,1.684000000E3
4.808758713E2,2.416000000E3
4.810787217E2,3.234000000E3
4.812815720E2,2.138000000E3
4.814844224E2,2.900000000E3
4.816872117E2,2.411000000E3
4.818905198E2,2.028000000E3
4.820929124E2,1.917000000E3
4.822957322E2,2.534000000E3
4.824986130E2,2.904000000E3
4.827014024E2,2.205000000E3
4.829044663E2,1.748000000E3
4.831071336E2,4.305000000E3
4.833100449E2,3.367000000E3
4.835128037E2,2.140000000E3
4.837156541E2,2.615000000E3
4.839185349E2,2.978000000E3
4.841213242E2,2.094000000E3
4.843241441E2,1.246000000E3
4.845269944E2,2.616000000E3
4.847298753E2,2.462000000E3
4.849327256E2,8.460000000E2
4.851355149E2,1.079000000E3
4.853386704E2,2.777000000E3
4.855412156E2,1.932000000E3
4.857440964E2,3.750000000E2
4.859470383E2,7.640000000E2
4.861498276E2,1.367000000E3
4.863527390E2,4.450000000E2
4.865554978E2,3.260000000E2
4.867588059E2,9.700000000E2
4.869612290E2,7.690000000E2
4.871641099E2,1.980000000E2
4.873669907E2,2.770000000E2
4.875698106E2,5.880000000E2
4.877728135E2,1.570000000E2
4.879755187E2,1.740000000E2
4.881783691E2,1.920000000E2
4.883811889E2,2.000000000E2
4.885840087E2,2.290000000E2
4.887869811E2,2.720000000E2
4.889897094E2,2.820000000E2
4.891929565E2,2.980000000E2
4.893954101E2,3.350000000E2
4.898011413E2,3.670000000E2
4.900039611E2,5.560000000E2
4.902069946E2,6.720000000E2
4.904096618E2,6.290000000E2
4.906125121E2,6.320000000E2
4.908153930E2,8.190000000E2
4.910182433E2,8.940000000E2
4.912211242E2,7.420000000E2
4.914239440E2,7.270000000E2
4.916270995E2,8.340000000E2
4.918296447E2,7.730000000E2
4.920324645E2,6.690000000E2
4.922353454E2,8.440000000E2
4.924381652E2,8.920000000E2
4.926411071E2,7.470000000E2
4.928438964E2,4.330000000E2
4.930467468E2,5.230000000E2
4.932495666E2,7.790000000E2
4.934524169E2,8.940000000E2
4.936552978E2,9.330000000E2
4.938580871E2,1.255000000E3
4.940612121E2,1.102000000E3
4.942640624E2,1.152000000E3
4.944666686E2,8.870000000E2
4.946695190E2,1.049000000E3
4.948723388E2,1.140000000E3
