sensor_type,device_type,timestamps,illuminance
light,smartphone,1529418246221293056,1546.0
light,smartphone,1529418246423928832,3230.0
light,smartphone,1529418246626810112,3427.0
light,smartphone,1529418246829659904,2310.0
light,smartphone,1529418247032540928,645.0
light,smartphone,1529418247235665920,462.0
light,smartphone,1529418247438273024,2128.0
light,smartphone,1529418247641488896,3136.0
light,smartphone,1529418247844034048,3083.0
light,smartphone,1529418248046915072,1320.0
light,smartphone,1529418248249766144,328.0
light,smartphone,1529418248452645888,979.0
light,smartphone,1529418248655587840,3393.0
light,smartphone,1529418248858407936,3228.0
light,smartphone,1529418249061686016,2152.0
light,smartphone,1529418249264169984,303.0
light,smartphone,1529418249467051008,241.0
light,smartphone,1529418249669961984,2561.0
light,smartphone,1529418249872812032,4076.0
light,smartphone,1529418250075753984,3232.0
light,smartphone,1529418250278512896,860.0
light,smartphone,1529418250481393920,220.0
light,smartphone,1529418250684274944,1735.0
light,smartphone,1529418250887124992,2554.0
light,smartphone,1529418251090006016,2475.0
light,smartphone,1529418251293039104,1745.0
light,smartphone,1529418251495981056,296.0
light,smartphone,1529418251698586880,337.0
light,smartphone,1529418251901437952,2530.0
light,smartphone,1529418252104318976,3385.0
light,smartphone,1529418252307138816,2782.0
light,smartphone,1529418252510050048,579.0
light,smartphone,1529418252712899840,299.0
light,smartphone,1529418252916116992,860.0
light,smartphone,1529418253118600960,2831.0
light,smartphone,1529418253321481984,2848.0
light,smartphone,1529418253524392960,1239.0
light,smartphone,1529418253727212800,396.0
light,smartphone,1529418253930216192,445.0
light,smartphone,1529418254132975104,1784.0
light,smartphone,1529418254335855872,2617.0
light,smartphone,1529418254538674944,2127.0
light,smartphone,1529418254741559040,480.0
light,smartphone,1529418254944440064,533.0
light,smartphone,1529418255147291136,911.0
light,smartphone,1529418255350384896,2200.0
light,smartphone,1529418255553021952,2155.0
light,smartphone,1529418255755872000,637.0
light,smartphone,1529418255958723072,513.0
light,smartphone,1529418256161603072,427.0
light,smartphone,1529418256364515072,1035.0
light,smartphone,1529418256567364864,1384.0
light,smartphone,1529418256770582016,945.0
light,smartphone,1529418256973095936,302.0
light,smartphone,1529418257175947008,533.0
light,smartphone,1529418257378797056,473.0
light,smartphone,1529418257581708032,930.0
light,smartphone,1529418257784681216,1052.0
light,smartphone,1529418257987377920,625.0
light,smartphone,1529418258190228992,326.0
light,smartphone,1529418258393140224,389.0
light,smartphone,1529418258595930112,864.0
light,smartphone,1529418258798810112,1233.0
light,smartphone,1529418259001661184,1139.0
light,smartphone,1529418259204847104,1003.0
light,smartphone,1529418259407361024,335.0
light,smartphone,1529418259610212096,514.0
light,smartphone,1529418259813093120,1320.0
light,smartphone,1529418260015912192,1630.0
light,smartphone,1529418260218915072,1088.0
light,smartphone,1529418260421644032,390.0
light,smartphone,1529418260624525056,336.0
light,smartphone,1529418260827343872,1209.0
light,smartphone,1529418261030225152,1640.0
light,smartphone,1529418261233136896,1711.0
light,smartphone,1529418261435955968,858.0
light,smartphone,1529418261639080960,377.0
light,smartphone,1529418261841688064,810.0
light,smartphone,1529418262044569088,1804.0
light,smartphone,1529418262247449088,2956.0
light,smartphone,1529418262450300160,1722.0
light,smartphone,1529418262653181184,591.0
light,smartphone,1529418262856000000,473.0
light,smartphone,1529418263059278080,1575.0
light,smartphone,1529418263261762048,2585.0
light,smartphone,1529418263464612096,2455.0
light,smartphone,1529418263667463168,1557.0
light,smartphone,1529418263870312960,372.0
light,smartphone,1529418264073347072,581.0
light,smartphone,1529418264276014080,2511.0
light,smartphone,1529418264478895104,2914.0
light,smartphone,1529418264681760000,2382.0
light,smartphone,1529418264884610816,514.0
light,smartphone,1529418265087522048,431.0
light,smartphone,1529418265290310912,1637.0
light,smartphone,1529418265493558784,2794.0
light,smartphone,1529418265696012032,3755.0
light,smartphone,1529418265898893056,1363.0
light,smartphone,1529418266101773824,487.0
light,smartphone,1529418266304745728,888.0
light,smartphone,1529418266507596800,2644.0
light,smartphone,1529418266710354944,3528.0
light,smartphone,1529418266913206016,2968.0
light,smartphone,1529418267116025856,989.0
light,smartphone,1529418267318906880,561.0
light,smartphone,1529418267521786880,1945.0
light,smartphone,1529418267724577024,3347.0
light,smartphone,1529418267927792896,3226.0
light,smartphone,1529418268130307840,974.0
light,smartphone,1529418268333157888,455.0
light,smartphone,1529418268536007936,549.0
light,smartphone,1529418268738859008,2734.0
light,smartphone,1529418268941952768,4111.0
light,smartphone,1529418269144560128,2873.0
light,smartphone,1529418269347409920,947.0
light,smartphone,1529418269550259968,462.0
light,smartphone,1529418269753079808,1208.0
light,smartphone,1529418269955929856,2200.0
light,smartphone,1529418270158749952,2255.0
light,smartphone,1529418270362057984,1592.0
light,smartphone,1529418270564481024,496.0
light,smartphone,1529418270767301120,665.0
light,smartphone,1529418270970181888,2548.0
light,smartphone,1529418271172971008,3938.0
light,smartphone,1529418271376096000,3065.0
light,smartphone,1529418271578702848,445.0
light,smartphone,1529418271781766912,712.0
light,smartphone,1529418271984372992,1345.0
light,smartphone,1529418272187254016,3340.0
light,smartphone,1529418272390164992,3183.0
light,smartphone,1529418272592892928,1095.0
light,smartphone,1529418272795744000,492.0
light,smartphone,1529418272998594048,570.0
light,smartphone,1529418273201474816,2842.0
light,smartphone,1529418273404324864,3463.0
light,smartphone,1529418273607175168,2498.0
light,smartphone,1529418273810360832,590.0
light,smartphone,1529418274012845824,546.0
light,smartphone,1529418274215665920,958.0
light,smartphone,1529418274418545920,3244.0
light,smartphone,1529418274621314816,3553.0
light,smartphone,1529418274824347904,1859.0
light,smartphone,1529418275027014912,417.0
light,smartphone,1529418275229865984,515.0
light,smartphone,1529418275432684800,1730.0
light,smartphone,1529418275635504896,3618.0
light,smartphone,1529418275838478080,3365.0
light,smartphone,1529418276041236992,1230.0
light,smartphone,1529418276244025856,561.0
light,smartphone,1529418276446906880,541.0
light,smartphone,1529418276649756928,2232.0
light,smartphone,1529418276852606976,3572.0
light,smartphone,1529418277055427072,2453.0
light,smartphone,1529418277258643968,444.0
light,smartphone,1529418277461096960,622.0
light,smartphone,1529418277663948032,948.0
light,smartphone,1529418277866827776,2831.0
light,smartphone,1529418278069678848,3164.0
light,smartphone,1529418278272681984,1675.0
light,smartphone,1529418278475348992,369.0
light,smartphone,1529418278678230016,453.0
light,smartphone,1529418278881050112,1507.0
light,smartphone,1529418279083899904,2750.0
light,smartphone,1529418279286780928,2220.0
light,smartphone,1529418279489569792,716.0
light,smartphone,1529418279692847872,838.0
light,smartphone,1529418279895270912,665.0
light,smartphone,1529418280098181888,2205.0
light,smartphone,1529418280301001984,2792.0
light,smartphone,1529418280503822080,1488.0
light,smartphone,1529418280706947072,889.0
light,smartphone,1529418280909491968,1093.0
light,smartphone,1529418281112341760,1135.0
light,smartphone,1529418281315222784,2607.0
light,smartphone,1529418281518042880,2091.0
light,smartphone,1529418281720954880,643.0
light,smartphone,1529418281923712768,885.0
light,smartphone,1529418282126563840,691.0
light,smartphone,1529418282329413888,1940.0
light,smartphone,1529418282532263936,2556.0
light,smartphone,1529418282735144960,1418.0
light,smartphone,1529418282937964800,686.0
light,smartphone,1529418283141120000,904.0
light,smartphone,1529418283343634944,837.0
light,smartphone,1529418283546485760,2423.0
light,smartphone,1529418283749336064,2421.0
light,smartphone,1529418283952155904,970.0
light,smartphone,1529418284155371776,687.0
light,smartphone,1529418284357856000,559.0
light,smartphone,1529418284560666880,1630.0
light,smartphone,1529418284763517952,2442.0
light,smartphone,1529418284966368000,1391.0
light,smartphone,1529418285169188096,569.0
light,smartphone,1529418285372037888,897.0
light,smartphone,1529418285574857984,606.0
light,smartphone,1529418285777708032,1816.0
light,smartphone,1529418285980559104,1811.0
light,smartphone,1529418286183439872,632.0
light,smartphone,1529418286386258944,471.0
light,smartphone,1529418286589383936,435.0
light,smartphone,1529418286791928832,1075.0
light,smartphone,1529418286994779904,1802.0
light,smartphone,1529418287197599744,1047.0
light,smartphone,1529418287400450048,198.0
light,smartphone,1529418287603482880,262.0
light,smartphone,1529418287806150912,296.0
light,smartphone,1529418288008971008,1062.0
light,smartphone,1529418288211821056,1176.0
light,smartphone,1529418288414670848,412.0
light,smartphone,1529418288617521920,247.0
light,smartphone,1529418288820340992,248.0
light,smartphone,1529418289023160832,497.0
light,smartphone,1529418289226042112,751.0
light,smartphone,1529418289428830976,582.0
light,smartphone,1529418289631772928,304.0
light,smartphone,1529418289834532096,188.0
light,smartphone,1529418290037688064,204.0
light,smartphone,1529418290240201984,609.0
light,smartphone,1529418290443053056,846.0
light,smartphone,1529418290645903104,663.0
light,smartphone,1529418290848691968,257.0
light,smartphone,1529418291051755776,211.0
light,smartphone,1529418291254422784,327.0
light,smartphone,1529418291457212928,785.0
light,smartphone,1529418291660062976,902.0
light,smartphone,1529418291862912768,592.0
light,smartphone,1529418292065763840,221.0
light,smartphone,1529418292268552960,185.0
light,smartphone,1529418292471402752,399.0
light,smartphone,1529418292674253824,887.0
light,smartphone,1529418292877073920,935.0
light,smartphone,1529418293079953920,491.0
light,smartphone,1529418293282774016,134.0
light,smartphone,1529418293485959936,136.0
light,smartphone,1529418293688413952,410.0
light,smartphone,1529418293891264000,812.0
light,smartphone,1529418294094115072,782.0
light,smartphone,1529418294296903936,369.0
light,smartphone,1529418294500028928,135.0
light,smartphone,1529418294702585856,138.0
light,smartphone,1529418294905374976,490.0
light,smartphone,1529418295108256000,682.0
light,smartphone,1529418295311075840,485.0
light,smartphone,1529418295514048000,133.0
light,smartphone,1529418295716716032,87.0
light,smartphone,1529418295919565824,130.0
light,smartphone,1529418296122447104,500.0
light,smartphone,1529418296325267200,674.0
light,smartphone,1529418296528177920,427.0
light,smartphone,1529418296730937088,145.0
light,smartphone,1529418296933757184,97.0
light,smartphone,1529418297136606976,203.0
light,smartphone,1529418297339457024,632.0
light,smartphone,1529418297542337792,642.0
light,smartphone,1529418297745126912,334.0
light,smartphone,1529418297948313088,102.0
light,smartphone,1529418298150859008,96.0
light,smartphone,1529418298353678848,369.0
light,smartphone,1529418298556590080,687.0
light,smartphone,1529418298759409920,684.0
light,smartphone,1529418298962352128,441.0
light,smartphone,1529418299165110016,212.0
light,smartphone,1529418299367929856,337.0
light,smartphone,1529418299570811136,565.0
light,smartphone,1529418299773630976,526.0
light,smartphone,1529418299976541952,286.0
light,smartphone,1529418300179331072,151.0
light,smartphone,1529418300382547968,133.0
light,smartphone,1529418300585031936,390.0
light,smartphone,1529418300787883008,605.0
light,smartphone,1529418300990732800,450.0
light,smartphone,1529418301193552896,152.0
light,smartphone,1529418301396616960,57.0
light,smartphone,1529418301599252992,92.0
light,smartphone,1529418301802073088,542.0
light,smartphone,1529418302005167872,633.0
light,smartphone,1529418302207773952,395.0
light,smartphone,1529418302410685184,92.0
light,smartphone,1529418302613414144,61.0
light,smartphone,1529418302816263936,236.0
light,smartphone,1529418303019084032,622.0
light,smartphone,1529418303221904128,655.0
light,smartphone,1529418303424783872,349.0
light,smartphone,1529418303627603968,104.0
light,smartphone,1529418303830790144,160.0
light,smartphone,1529418304033273856,520.0
light,smartphone,1529418304236124928,683.0
light,smartphone,1529418304439006208,540.0
light,smartphone,1529418304641793024,170.0
light,smartphone,1529418304844856832,83.0
light,smartphone,1529418305047492864,104.0
light,smartphone,1529418305250343936,409.0
light,smartphone,1529418305453224960,496.0
light,smartphone,1529418305656013824,355.0
light,smartphone,1529418305858895104,162.0
light,smartphone,1529418306061654016,89.0
light,smartphone,1529418306264503808,248.0
light,smartphone,1529418306467354112,510.0
light,smartphone,1529418306670144000,556.0
light,smartphone,1529418306872993792,387.0
light,smartphone,1529418307075844096,120.0
light,smartphone,1529418307279060992,93.0
light,smartphone,1529418307481515008,373.0
light,smartphone,1529418307684395008,592.0
light,smartphone,1529418307887275776,587.0
light,smartphone,1529418308090064896,389.0
light,smartphone,1529418308293098752,94.0
light,smartphone,1529418308495765760,149.0
light,smartphone,1529418308698616832,611.0
light,smartphone,1529418308901588992,746.0
light,smartphone,1529418309104286976,556.0
light,smartphone,1529418309307197952,162.0
light,smartphone,1529418309509957120,88.0
light,smartphone,1529418309712806912,327.0
light,smartphone,1529418309915657984,747.0
light,smartphone,1529418310118508032,710.0
light,smartphone,1529418310321357824,311.0
light,smartphone,1529418310524177920,75.0
light,smartphone,1529418310727333888,112.0
light,smartphone,1529418310929847808,633.0
light,smartphone,1529418311132698880,855.0
light,smartphone,1529418311335578880,573.0
light,smartphone,1529418311538369024,135.0
light,smartphone,1529418311741401856,129.0
light,smartphone,1529418311944039168,143.0
light,smartphone,1529418312146888960,552.0
light,smartphone,1529418312349709056,661.0
light,smartphone,1529418312552529152,313.0
light,smartphone,1529418312755470848,67.0
light,smartphone,1529418312958199040,94.0
light,smartphone,1529418313161048832,138.0
light,smartphone,1529418313363899904,354.0
light,smartphone,1529418313566749952,314.0
light,smartphone,1529418313769570048,113.0
light,smartphone,1529418313972389888,58.0
light,smartphone,1529418314175636992,64.0
light,smartphone,1529418314378364928,130.0
light,smartphone,1529418314580872960,229.0
light,smartphone,1529418314783724032,168.0
light,smartphone,1529418314986542848,46.0
light,smartphone,1529418315189699072,49.0
light,smartphone,1529418315392183040,51.0
light,smartphone,1529418315595032832,134.0
light,smartphone,1529418315797914112,168.0
light,smartphone,1529418316000704000,84.0
light,smartphone,1529418316203737088,33.0
light,smartphone,1529418316406404096,30.0
light,smartphone,1529418316609193984,76.0
light,smartphone,1529418316812073984,152.0
light,smartphone,1529418317014925056,176.0
light,smartphone,1529418317217745152,104.0
light,smartphone,1529418317420594944,57.0
light,smartphone,1529418317623444992,62.0
light,smartphone,1529418317826265088,128.0
light,smartphone,1529418318029114880,243.0
light,smartphone,1529418318231965952,250.0
light,smartphone,1529418318434816000,125.0
light,smartphone,1529418318637940992,57.0
light,smartphone,1529418318840455936,64.0
light,smartphone,1529418319043276032,312.0
light,smartphone,1529418319246095872,486.0
light,smartphone,1529418319448914944,444.0
light,smartphone,1529418319652009984,120.0
light,smartphone,1529418319854585088,81.0
light,smartphone,1529418320057404928,226.0
light,smartphone,1529418320260225024,424.0
light,smartphone,1529418320463075072,531.0
light,smartphone,1529418320666017024,413.0
light,smartphone,1529418320868715008,171.0
light,smartphone,1529418321071535104,208.0
light,smartphone,1529418321274629120,542.0
light,smartphone,1529418321477235968,952.0
light,smartphone,1529418321680086016,992.0
light,smartphone,1529418321882936064,473.0
light,smartphone,1529418322085756160,313.0
light,smartphone,1529418322288606976,334.0
light,smartphone,1529418322491426048,611.0
light,smartphone,1529418322694277120,716.0
light,smartphone,1529418322897126912,761.0
light,smartphone,1529418323100281856,357.0
light,smartphone,1529418323302858240,157.0
light,smartphone,1529418323505709056,197.0
light,smartphone,1529418323708559104,455.0
light,smartphone,1529418323911408896,789.0
light,smartphone,1529418324114289920,494.0
light,smartphone,1529418324317049088,175.0
light,smartphone,1529418324519898880,138.0
light,smartphone,1529418324722758144,331.0
light,smartphone,1529418324925576960,537.0
light,smartphone,1529418325128488960,752.0
light,smartphone,1529418325331338752,474.0
light,smartphone,1529418325534495232,217.0
light,smartphone,1529418325736978944,211.0
light,smartphone,1529418325939828992,262.0
light,smartphone,1529418326142710016,570.0
light,smartphone,1529418326345499136,727.0
light,smartphone,1529418326548532992,430.0
light,smartphone,1529418326751504896,152.0
light,smartphone,1529418326953989120,158.0
light,smartphone,1529418327156840192,295.0
light,smartphone,1529418327359660032,640.0
light,smartphone,1529418327562540032,620.0
light,smartphone,1529418327765299200,309.0
light,smartphone,1529418327968118784,149.0
light,smartphone,1529418328171060992,167.0
light,smartphone,1529418328373758976,462.0
light,smartphone,1529418328576608768,609.0
light,smartphone,1529418328779459072,555.0
light,smartphone,1529418328982279168,284.0
light,smartphone,1529418329185098752,190.0
light,smartphone,1529418329387980032,198.0
light,smartphone,1529418329590861056,426.0
light,smartphone,1529418329793618944,537.0
light,smartphone,1529418329996804864,463.0
light,smartphone,1529418330199290112,149.0
light,smartphone,1529418330402108928,120.0
light,smartphone,1529418330604989952,291.0
light,smartphone,1529418330807810048,631.0
light,smartphone,1529418331010874112,623.0
light,smartphone,1529418331213479936,339.0
light,smartphone,1529418331416300032,220.0
light,smartphone,1529418331619149824,240.0
light,smartphone,1529418331821939968,560.0
light,smartphone,1529418332024882176,870.0
light,smartphone,1529418332227610112,611.0
light,smartphone,1529418332430459904,305.0
light,smartphone,1529418332633250048,181.0
light,smartphone,1529418332836100096,408.0
light,smartphone,1529418333038980864,765.0
light,smartphone,1529418333241769984,738.0
light,smartphone,1529418333444590080,318.0
light,smartphone,1529418333647776000,161.0
light,smartphone,1529418333850259968,171.0
light,smartphone,1529418334053111040,458.0
light,smartphone,1529418334255960832,706.0
light,smartphone,1529418334459116032,616.0
light,smartphone,1529418334661597952,202.0
light,smartphone,1529418334864448000,186.0
light,smartphone,1529418335067420928,281.0
light,smartphone,1529418335270117888,661.0
light,smartphone,1529418335473120768,794.0
light,smartphone,1529418335675818752,308.0
light,smartphone,1529418335878638848,142.0
light,smartphone,1529418336081458944,174.0
light,smartphone,1529418336284277760,386.0
light,smartphone,1529418336487190016,725.0
light,smartphone,1529418336689917952,614.0
light,smartphone,1529418336892767744,190.0
light,smartphone,1529418337095618816,192.0
light,smartphone,1529418337298469120,221.0
light,smartphone,1529418337501318912,549.0
light,smartphone,1529418337704139008,684.0
light,smartphone,1529418337907355904,401.0
light,smartphone,1529418338109747712,135.0
light,smartphone,1529418338312567808,166.0
light,smartphone,1529418338515418880,295.0
light,smartphone,1529418338718208000,623.0
light,smartphone,1529418338921362944,573.0
light,smartphone,1529418339123877888,234.0
light,smartphone,1529418339326727936,170.0
light,smartphone,1529418339529547776,194.0
light,smartphone,1529418339732336896,488.0
light,smartphone,1529418339935431936,734.0
light,smartphone,1529418340138008064,410.0
light,smartphone,1529418340340827904,168.0
light,smartphone,1529418340543952896,185.0
light,smartphone,1529418340746527744,302.0
light,smartphone,1529418340949469952,614.0
light,smartphone,1529418341152167936,727.0
light,smartphone,1529418341355017728,305.0
light,smartphone,1529418341557837824,209.0
light,smartphone,1529418341760657920,185.0
light,smartphone,1529418341963599872,572.0
light,smartphone,1529418342166358784,832.0
light,smartphone,1529418342369147904,651.0
light,smartphone,1529418342571997696,185.0
light,smartphone,1529418342774817792,211.0
light,smartphone,1529418342977668096,262.0
light,smartphone,1529418343180487936,709.0
light,smartphone,1529418343383673856,832.0
light,smartphone,1529418343586096896,501.0
light,smartphone,1529418343788916992,152.0
light,smartphone,1529418343991797760,216.0
light,smartphone,1529418344194556928,327.0
light,smartphone,1529418344397711872,857.0
light,smartphone,1529418344600192256,805.0
light,smartphone,1529418344803011072,408.0
light,smartphone,1529418345005831168,171.0
light,smartphone,1529418345208651008,108.0
light,smartphone,1529418345411715072,94.0
light,smartphone,1529418345614321152,312.0
light,smartphone,1529418345817171200,268.0
light,smartphone,1529418346020022016,96.0
light,smartphone,1529418346222811136,76.0
light,smartphone,1529418346425783040,79.0
light,smartphone,1529418346628481024,94.0
light,smartphone,1529418346831301120,96.0
light,smartphone,1529418347034151168,98.0
light,smartphone,1529418347236941056,88.0
light,smartphone,1529418347439852032,90.0
light,smartphone,1529418347642611200,104.0
light,smartphone,1529418347845431040,120.0
light,smartphone,1529418348048250880,115.0
light,smartphone,1529418348251069952,89.0
light,smartphone,1529418348453921024,120.0
light,smartphone,1529418348656678912,345.0
light,smartphone,1529418348859559936,508.0
light,smartphone,1529418349062350080,522.0
light,smartphone,1529418349265168896,706.0
light,smartphone,1529418349468050176,677.0
light,smartphone,1529418349670840064,512.0
light,smartphone,1529418349874026240,492.0
light,smartphone,1529418350076478976,567.0
light,smartphone,1529418350279299072,549.0
light,smartphone,1529418350482148864,614.0
light,smartphone,1529418350684939008,897.0
light,smartphone,1529418350888093952,1259.0
light,smartphone,1529418351090609152,1606.0
light,smartphone,1529418351293398016,1518.0
light,smartphone,1529418351496218112,798.0
light,smartphone,1529418351699038208,403.0
light,smartphone,1529418351902131968,373.0
light,smartphone,1529418352104708096,385.0
light,smartphone,1529418352307528192,395.0
light,smartphone,1529418352510377984,414.0
light,smartphone,1529418352713167872,430.0
light,smartphone,1529418352916140032,463.0
light,smartphone,1529418353118838016,450.0
light,smartphone,1529418353321657856,433.0
light,smartphone,1529418353524476928,422.0
light,smartphone,1529418353727328000,418.0
light,smartphone,1529418353930178048,422.0
light,smartphone,1529418354132936960,403.0
light,smartphone,1529418354335787008,382.0
light,smartphone,1529418354538575872,384.0
light,smartphone,1529418354741395968,386.0
light,smartphone,1529418354944247040,392.0
light,smartphone,1529418355349885952,395.0
light,smartphone,1529418355552676096,391.0
light,smartphone,1529418355755587072,381.0
light,smartphone,1529418355958345984,408.0
light,smartphone,1529418356161073920,410.0
light,smartphone,1529418356363923968,432.0
light,smartphone,1529418356566744064,442.0
light,smartphone,1529418356769563904,454.0
light,smartphone,1529418356972413952,522.0
light,smartphone,1529418357175204096,535.0
light,smartphone,1529418357378420224,505.0
light,smartphone,1529418357580843008,483.0
light,smartphone,1529418357783663104,497.0
light,smartphone,1529418357986514176,419.0
light,smartphone,1529418358189332992,328.0
light,smartphone,1529418358392428032,271.0
light,smartphone,1529418358594942208,240.0
light,smartphone,1529418358797793024,211.0
light,smartphone,1529418359000613120,171.0
light,smartphone,1529418359203432192,198.0
light,smartphone,1529418359406496000,208.0
light,smartphone,1529418359609072128,222.0
light,smartphone,1529418359811922176,221.0
light,smartphone,1529418360014772992,184.0
light,smartphone,1529418360217562112,202.0
light,smartphone,1529418360420504064,225.0
light,smartphone,1529418360623202048,220.0
light,smartphone,1529418360826052096,213.0
light,smartphone,1529418361028872192,179.0
light,smartphone,1529418361231661056,209.0
light,smartphone,1529418361434573056,288.0
light,smartphone,1529418361637362176,1356.0
light,smartphone,1529418361840182016,3686.0
light,smartphone,1529418362043123968,32767.0
light,smartphone,1529418362448641024,6323.0
light,smartphone,1529418362651766016,5309.0
light,smartphone,1529418362854310912,4483.0
light,smartphone,1529418363057131008,1825.0
light,smartphone,1529418363259951104,387.0
light,smartphone,1529418363462801152,168.0
light,smartphone,1529418363665591040,125.0
light,smartphone,1529418363868745984,149.0
light,smartphone,1529418364071260928,121.0
light,smartphone,1529418364274050048,106.0
light,smartphone,1529418364476900096,147.0
light,smartphone,1529418364679649280,198.0
light,smartphone,1529418364882805248,195.0
light,smartphone,1529418365085350144,121.0
light,smartphone,1529418365288139264,88.0
light,smartphone,1529418365491020032,142.0
light,smartphone,1529418365693809152,171.0
light,smartphone,1529418365896843008,131.0
light,smartphone,1529418366099417856,120.0
light,smartphone,1529418366302268928,218.0
light,smartphone,1529418366505119232,271.0
light,smartphone,1529418366707909120,245.0
light,smartphone,1529418366910911232,171.0
light,smartphone,1529418367113579008,136.0
light,smartphone,1529418367316397824,195.0
light,smartphone,1529418367519248896,161.0
light,smartphone,1529418367722068992,172.0
light,smartphone,1529418367924919040,296.0
light,smartphone,1529418368127707904,368.0
light,smartphone,1529418368330558976,296.0
light,smartphone,1529418368533378048,153.0
light,smartphone,1529418368736197888,202.0
light,smartphone,1529418368939048960,226.0
light,smartphone,1529418369141838080,158.0
light,smartphone,1529418369345115904,224.0
light,smartphone,1529418369547569152,331.0
light,smartphone,1529418369750358272,346.0
light,smartphone,1529418369953239040,212.0
light,smartphone,1529418370156028928,165.0
light,smartphone,1529418370359122944,222.0
light,smartphone,1529418370561699072,181.0
light,smartphone,1529418370764519168,192.0
light,smartphone,1529418370967582976,245.0
light,smartphone,1529418371170249984,273.0
light,smartphone,1529418371373192192,183.0
light,smartphone,1529418371575889152,148.0
light,smartphone,1529418371778739968,209.0
light,smartphone,1529418371981620992,186.0
light,smartphone,1529418372184410112,288.0
light,smartphone,1529418372387259904,419.0
light,smartphone,1529418372590110976,398.0
light,smartphone,1529418372793358080,225.0
light,smartphone,1529418372995781120,232.0
light,smartphone,1529418373198631168,236.0
light,smartphone,1529418373401511936,193.0
light,smartphone,1529418373604301056,350.0
light,smartphone,1529418373807396096,435.0
light,smartphone,1529418374010001920,320.0
light,smartphone,1529418374212822016,211.0
light,smartphone,1529418374415672064,280.0
light,smartphone,1529418374618479872,227.0
light,smartphone,1529418374821452032,360.0
light,smartphone,1529418375024118784,491.0
light,smartphone,1529418375226938880,437.0
light,smartphone,1529418375429789952,247.0
light,smartphone,1529418375632579072,279.0
light,smartphone,1529418375835490048,238.0
light,smartphone,1529418376038219008,300.0
light,smartphone,1529418376241069056,459.0
light,smartphone,1529418376444194048,387.0
light,smartphone,1529418376646678016,175.0
light,smartphone,1529418376849528064,254.0
light,smartphone,1529418377052287232,227.0
light,smartphone,1529418377255106816,266.0
light,smartphone,1529418377457926912,442.0
light,smartphone,1529418377660747008,410.0
light,smartphone,1529418377863902208,224.0
light,smartphone,1529418378066385920,248.0
light,smartphone,1529418378269236992,261.0
light,smartphone,1529418378472026112,230.0
light,smartphone,1529418378674845952,404.0
light,smartphone,1529418378877726976,439.0
light,smartphone,1529418379080516096,266.0
light,smartphone,1529418379283732992,194.0
light,smartphone,1529418379486156032,231.0
light,smartphone,1529418379688975104,165.0
light,smartphone,1529418379891825920,279.0
light,smartphone,1529418380094615040,373.0
light,smartphone,1529418380297800960,288.0
light,smartphone,1529418380500284928,161.0
light,smartphone,1529418380703074048,184.0
light,smartphone,1529418380905925120,142.0
light,smartphone,1529418381108745216,207.0
light,smartphone,1529418381311809024,235.0
light,smartphone,1529418381514353920,165.0
light,smartphone,1529418381717174016,158.0
light,smartphone,1529418381920023808,181.0
light,smartphone,1529418382122782976,138.0
light,smartphone,1529418382325876992,239.0
light,smartphone,1529418382528453120,241.0
light,smartphone,1529418382731241984,129.0
light,smartphone,1529418382934123008,152.0
light,smartphone,1529418383136912128,157.0
light,smartphone,1529418383339885056,195.0
light,smartphone,1529418383542521856,330.0
light,smartphone,1529418383745341184,307.0
light,smartphone,1529418383948192000,148.0
light,smartphone,1529418384150950912,206.0
light,smartphone,1529418384353952768,152.0
light,smartphone,1529418384556621056,185.0
light,smartphone,1529418384760108800,208.0
light,smartphone,1529418384962258176,160.0
light,smartphone,1529418385165077760,112.0
light,smartphone,1529418385368019968,158.0
light,smartphone,1529418385570686976,145.0
light,smartphone,1529418385773507072,262.0
light,smartphone,1529418385976356864,229.0
light,smartphone,1529418386179145984,110.0
light,smartphone,1529418386382026752,145.0
light,smartphone,1529418386584785920,102.0
light,smartphone,1529418386787575040,145.0
light,smartphone,1529418386990426112,151.0
light,smartphone,1529418387193244928,80.0
light,smartphone,1529418387396096000,78.0
light,smartphone,1529418387598854912,57.0
light,smartphone,1529418387801673728,48.0
light,smartphone,1529418388004524800,65.0
light,smartphone,1529418388207283968,71.0
light,smartphone,1529418388410226176,24.0
light,smartphone,1529418388815742976,25.0
light,smartphone,1529418389018532096,37.0
light,smartphone,1529418389424171776,21.0
light,smartphone,1529418389626930944,32.0
light,smartphone,1529418389829751040,35.0
light,smartphone,1529418390032540160,75.0
light,smartphone,1529418390235389952,89.0
light,smartphone,1529418390438179840,55.0
light,smartphone,1529418390640968960,81.0
light,smartphone,1529418390843758080,80.0
light,smartphone,1529418391046546944,152.0
light,smartphone,1529418391249367040,174.0
light,smartphone,1529418391452218112,98.0
light,smartphone,1529418391654975744,140.0
light,smartphone,1529418391857795840,107.0
light,smartphone,1529418392060646912,160.0
light,smartphone,1529418392263436032,172.0
light,smartphone,1529418392466224896,99.0
light,smartphone,1529418392669044992,134.0
light,smartphone,1529418392871865088,89.0
light,smartphone,1529418393074714880,93.0
light,smartphone,1529418393277473792,140.0
light,smartphone,1529418393480293888,85.0
light,smartphone,1529418393683083008,116.0
light,smartphone,1529418393885873152,110.0
light,smartphone,1529418394088691968,189.0
light,smartphone,1529418394291512064,224.0
light,smartphone,1529418394494331904,115.0
light,smartphone,1529418394697099776,158.0
