_id,statusId,sensorName,accuracy,value,timestamp
468342,4,"AK09911 Magnetometer",3,"[3.239441,32.032776,23.220825]",1528171980141
468388,4,"AK09911 Magnetometer",3,"[4.6936035,31.338501,24.658203]",1528171980162
468420,4,"AK09911 Magnetometer",3,"[3.9733887,31.33545,24.658203]",1528171980182
468452,4,"AK09911 Magnetometer",3,"[4.689026,29.246521,25.39978]",1528171980202
468500,4,"AK09911 Magnetometer",3,"[3.2836914,29.229736,28.259277]",1528171980222
468518,4,"AK09911 Magnetometer",3,"[3.2669067,27.83966,27.563477]",1528171980242
468564,4,"AK09911 Magnetometer",3,"[5.4397583,25.753784,29.73175]",1528171980261
468596,4,"AK09911 Magnetometer",3,"[4.737854,25.746155,31.161499]",1528171980282
468642,4,"AK09911 Magnetometer",3,"[4.7332764,25.048828,31.170654]",1528171980302
468674,4,"AK09911 Magnetometer",3,"[4.022217,23.648071,32.62024]",1528171980322
468720,4,"AK09911 Magnetometer",3,"[4.777527,23.641968,35.476685]",1528171980341
468752,4,"AK09911 Magnetometer",3,"[4.0740967,22.23816,37.638855]",1528171980362
468798,4,"AK09911 Magnetometer",3,"[4.760742,19.46106,36.247253]",1528171980381
468832,4,"AK09911 Magnetometer",3,"[1.965332,21.295166,35.284424]",1528171980403
468878,4,"AK09911 Magnetometer",3,"[3.42865,19.203186,38.168335]",1528171980422
468910,4,"AK09911 Magnetometer",3,"[2.6992798,17.807007,38.18817]",1528171980442
468942,4,"AK09911 Magnetometer",3,"[3.201294,16.992188,34.751892]",1528171980462
468988,4,"AK09911 Magnetometer",3,"[2.6290894,22.68982,30.19867]",1528171980481
469020,4,"AK09911 Magnetometer",3,"[0.46844482,22.679138,30.200195]",1528171980502
469052,4,"AK09911 Magnetometer",3,"[0.4562378,19.195557,30.961609]",1528171980522
469098,4,"AK09911 Magnetometer",3,"[0.46844482,19.888306,31.666565]",1528171980542
469132,4,"AK09911 Magnetometer",3,"[1.9134521,20.593262,31.655884]",1528171980562
469178,4,"AK09911 Magnetometer",3,"[1.9104004,17.105103,33.13141]",1528171980581
469210,4,"AK09911 Magnetometer",3,"[1.1932373,19.19403,32.38983]",1528171980602
469256,4,"AK09911 Magnetometer",3,"[1.9088745,19.895935,31.66504]",1528171980621
469288,4,"AK09911 Magnetometer",3,"[1.9180298,19.89441,32.37915]",1528171980641
469334,4,"AK09911 Magnetometer",3,"[3.3538818,23.390198,30.187988]",1528171980661
469366,4,"AK09911 Magnetometer",3,"[3.3584595,24.087524,30.178833]",1528171980682
469398,4,"AK09911 Magnetometer",3,"[4.060364,24.095154,28.749084]",1528171980702
469432,4,"AK09911 Magnetometer",3,"[4.197693,26.524353,27.334595]",1528171980722
469464,4,"AK09911 Magnetometer",3,"[2.760315,27.212524,27.326965]",1528171980742
469510,4,"AK09911 Magnetometer",3,"[4.196167,29.31366,25.868225]",1528171980761
469542,4,"AK09911 Magnetometer",3,"[4.911804,31.411743,24.409485]",1528171980782
469574,4,"AK09911 Magnetometer",3,"[2.7420044,23.756409,31.77948]",1528171980801
469620,4,"AK09911 Magnetometer",3,"[1.9775391,23.764038,28.208923]",1528171980821
469652,4,"AK09911 Magnetometer",3,"[3.4317017,25.860596,28.178406]",1528171980842
469684,4,"AK09911 Magnetometer",3,"[3.413391,27.261353,26.016235]",1528171980862
469732,4,"AK09911 Magnetometer",3,"[1.248169,29.344177,24.562073]",1528171980882
469764,4,"AK09911 Magnetometer",3,"[1.2741089,30.731201,25.971985]",1528171980902
469810,4,"AK09911 Magnetometer",3,"[1.2176514,31.445312,20.962524]",1528171980922
469842,4,"AK09911 Magnetometer",3,"[0.5279541,33.525085,22.364807]",1528171980941
469874,4,"AK09911 Magnetometer",3,"[-0.21820068,33.529663,20.222473]",1528171980962
469920,4,"AK09911 Magnetometer",3,"[-0.9399414,34.921265,19.490051]",1528171980982
469952,4,"AK09911 Magnetometer",3,"[-1.7028809,33.532715,16.651917]",1528171981002
469998,4,"AK09911 Magnetometer",3,"[-0.23651123,34.928894,18.060303]",1528171981021
470030,4,"AK09911 Magnetometer",3,"[-1.7333984,31.7276,20.431519]",1528171981041
470064,4,"AK09911 Magnetometer",3,"[-1.7211914,33.818054,20.402527]",1528171981061
470096,4,"AK09911 Magnetometer",3,"[-2.4627686,33.122253,18.984985]",1528171981081
470142,4,"AK09911 Magnetometer",3,"[-1.7593384,31.73523,18.287659]",1528171981102
470188,4,"AK09911 Magnetometer",3,"[-1.7120361,33.815002,21.116638]",1528171981122
470220,4,"AK09911 Magnetometer",3,"[4.5288086,29.55017,23.727417]",1528171981141
470252,4,"AK09911 Magnetometer",3,"[5.2581787,29.551697,24.440002]",1528171981162
470284,4,"AK09911 Magnetometer",3,"[4.563904,30.935669,25.85144]",1528171981182
470316,4,"AK09911 Magnetometer",3,"[5.302429,29.53949,28.012085]",1528171981201
470364,4,"AK09911 Magnetometer",3,"[5.293274,28.146362,28.030396]",1528171981222
470396,4,"AK09911 Magnetometer",3,"[5.293274,28.146362,28.030396]",1528171981241
470428,4,"AK09911 Magnetometer",3,"[5.316162,26.048279,30.915833]",1528171981261
470474,4,"AK09911 Magnetometer",3,"[3.8787842,25.341797,31.64215]",1528171981281
470506,4,"AK09911 Magnetometer",3,"[6.0531616,24.650574,33.076477]",1528171981302
470538,4,"AK09911 Magnetometer",3,"[6.074524,22.55249,35.961914]",1528171981321
470570,4,"AK09911 Magnetometer",3,"[5.3466797,19.760132,36.7157]",1528171981341
470602,4,"AK09911 Magnetometer",3,"[5.7632446,25.915527,36.009216]",1528171981361
470636,4,"AK09911 Magnetometer",3,"[6.4849854,23.127747,37.47406]",1528171981381
470668,4,"AK09911 Magnetometer",3,"[5.7388306,21.736145,36.064148]",1528171981401
470714,4,"AK09911 Magnetometer",3,"[6.4849854,20.336914,38.94043]",1528171981421
470746,4,"AK09911 Magnetometer",3,"[4.3289185,19.62738,39.666748]",1528171981441
470792,4,"AK09911 Magnetometer",3,"[5.0231934,15.452576,39.72168]",1528171981461
470838,4,"AK09911 Magnetometer",3,"[3.3248901,23.091125,28.80249]",1528171981481
470870,4,"AK09911 Magnetometer",3,"[1.8966675,25.172424,28.77655]",1528171981501
470902,4,"AK09911 Magnetometer",3,"[1.8844604,21.688843,29.537964]",1528171981521
470948,4,"AK09911 Magnetometer",3,"[2.6046753,21.691895,29.536438]",1528171981541
470982,4,"AK09911 Magnetometer",3,"[3.3172607,21.697998,28.822327]",1528171981561
471028,4,"AK09911 Magnetometer",3,"[0.43945312,19.589233,30.282593]",1528171981581
471060,4,"AK09911 Magnetometer",3,"[1.159668,20.988464,29.548645]",1528171981601
471092,4,"AK09911 Magnetometer",3,"[2.597046,21.694946,28.822327]",1528171981621
471138,4,"AK09911 Magnetometer",3,"[2.6138306,23.085022,29.518127]",1528171981641
471170,4,"AK09911 Magnetometer",3,"[5.49469,24.494934,28.781128]",1528171981661
471216,4,"AK09911 Magnetometer",3,"[4.0008545,27.427673,24.334717]",1528171981681
471248,4,"AK09911 Magnetometer",3,"[2.56958,28.813171,24.317932]",1528171981701
471282,4,"AK09911 Magnetometer",3,"[3.2928467,29.51355,24.307251]",1528171981721
471328,4,"AK09911 Magnetometer",3,"[3.2928467,32.304382,22.842407]",1528171981741
471360,4,"AK09911 Magnetometer",3,"[4.7332764,33.706665,22.106934]",1528171981761
471392,4,"AK09911 Magnetometer",3,"[2.5726318,35.090637,21.376038]",1528171981781
471438,4,"AK09911 Magnetometer",3,"[3.2028198,26.643372,29.620361]",1528171981801
471470,4,"AK09911 Magnetometer",3,"[6.0699463,28.755188,27.445984]",1528171981821
471502,4,"AK09911 Magnetometer",3,"[3.9047241,29.44336,26.725769]",1528171981841
471534,4,"AK09911 Magnetometer",3,"[1.7227173,31.530762,23.841858]",1528171981861
471568,4,"AK09911 Magnetometer",3,"[3.8833618,32.937622,23.106384]",1528171981881
471614,4,"AK09911 Magnetometer",3,"[0.99334717,34.32007,21.662903]",1528171981901
471646,4,"AK09911 Magnetometer",3,"[0.97961426,33.625793,20.957947]",1528171981921
471692,4,"AK09911 Magnetometer",3,"[-0.47302246,35.71472,18.788147]",1528171981941
471724,4,"AK09911 Magnetometer",3,"[-1.1856079,34.313965,20.236206]",1528171981961
471770,4,"AK09911 Magnetometer",3,"[-1.9180298,35.01129,18.798828]",1528171981981
471802,4,"AK09911 Magnetometer",3,"[-0.6362915,34.075928,21.369934]",1528171982001
471848,4,"AK09911 Magnetometer",3,"[-2.1148682,33.381653,18.522644]",1528171982021
471882,4,"AK09911 Magnetometer",3,"[-1.3305664,36.854553,22.047424]",1528171982041
471914,4,"AK09911 Magnetometer",3,"[-0.61798096,35.466003,22.065735]",1528171982061
471960,4,"AK09911 Magnetometer",3,"[-2.809143,34.765625,19.934082]",1528171982080
471992,4,"AK09911 Magnetometer",3,"[-0.6439209,34.077454,20.655823]",1528171982101
472038,4,"AK09911 Magnetometer",3,"[0.82244873,34.07898,22.79663]",1528171982121
472070,4,"AK09911 Magnetometer",3,"[11.335754,31.477356,25.445557]",1528171982141
472116,4,"AK09911 Magnetometer",3,"[10.6414795,32.86133,26.856995]",1528171982161
472148,4,"AK09911 Magnetometer",3,"[11.357117,30.773926,27.598572]",1528171982180
472180,4,"AK09911 Magnetometer",3,"[10.65979,30.067444,29.751587]",1528171982200
472228,4,"AK09911 Magnetometer",3,"[11.3845825,29.371643,30.474854]",1528171982221
472260,4,"AK09911 Magnetometer",3,"[11.380005,28.675842,30.484009]",1528171982241
472306,4,"AK09911 Magnetometer",3,"[12.133789,30.064392,32.606506]",1528171982261
472338,4,"AK09911 Magnetometer",3,"[12.113953,25.187683,33.387756]",1528171982280
472384,4,"AK09911 Magnetometer",3,"[11.419678,25.177002,35.531616]",1528171982301
472416,4,"AK09911 Magnetometer",3,"[11.203003,25.971985,36.064148]",1528171982320
472448,4,"AK09911 Magnetometer",3,"[9.732056,22.485352,35.39734]",1528171982341
472480,4,"AK09911 Magnetometer",3,"[11.940002,23.181152,38.957214]",1528171982361
472528,4,"AK09911 Magnetometer",3,"[11.224365,21.083069,40.415955]",1528171982381
472560,4,"AK09911 Magnetometer",3,"[10.505676,16.894531,42.616272]",1528171982400
472592,4,"AK09911 Magnetometer",3,"[9.785461,18.286133,41.88385]",1528171982420
472638,4,"AK09911 Magnetometer",3,"[9.754944,13.41095,41.949463]",1528171982440
472670,4,"AK09911 Magnetometer",3,"[9.785461,14.099121,44.08264]",1528171982460
472716,4,"AK09911 Magnetometer",3,"[4.170227,16.363525,36.38153]",1528171982480
472748,4,"AK09911 Magnetometer",3,"[4.1915894,15.660095,38.53302]",1528171982501
472794,4,"AK09911 Magnetometer",3,"[4.1870117,14.962769,38.542175]",1528171982521
472828,4,"AK09911 Magnetometer",3,"[6.340027,13.581848,38.55896]",1528171982541
472874,4,"AK09911 Magnetometer",3,"[4.8858643,12.879944,37.85553]",1528171982562
472906,4,"AK09911 Magnetometer",3,"[6.3308716,14.979553,37.1109]",1528171982580
472938,4,"AK09911 Magnetometer",3,"[5.6365967,16.363525,38.52234]",1528171982601
472970,4,"AK09911 Magnetometer",3,"[5.6488037,18.452454,38.494873]",1528171982620
473016,4,"AK09911 Magnetometer",3,"[7.333374,22.761536,30.101013]",1528171982641
473048,4,"AK09911 Magnetometer",3,"[8.088684,26.942444,30.758667]",1528171982661
473094,4,"AK09911 Magnetometer",3,"[8.769226,26.25885,27.909851]",1528171982680
473128,4,"AK09911 Magnetometer",3,"[10.209656,27.661133,27.174377]",1528171982700
473160,4,"AK09911 Magnetometer",3,"[8.778381,30.441284,26.42517]",1528171982721
473192,4,"AK09911 Magnetometer",3,"[9.494019,31.144714,25.700378]",1528171982740
473238,4,"AK09911 Magnetometer",3,"[9.484863,33.937073,23.519897]",1528171982761
473270,4,"AK09911 Magnetometer",3,"[8.737183,35.336304,20.643616]",1528171982781
473316,4,"AK09911 Magnetometer",3,"[10.879517,40.299988,20.043945]",1528171982800
473348,4,"AK09911 Magnetometer",3,"[10.862732,40.304565,18.614197]",1528171982821
473394,4,"AK09911 Magnetometer",3,"[10.844421,41.703796,16.453552]",1528171982841
473426,4,"AK09911 Magnetometer",3,"[10.844421,41.703796,16.453552]",1528171982861
473460,4,"AK09911 Magnetometer",3,"[7.963562,44.47937,14.990234]",1528171982881
473492,4,"AK09911 Magnetometer",3,"[7.963562,44.47937,14.990234]",1528171982900
473538,4,"AK09911 Magnetometer",3,"[6.5093994,43.77899,14.286804]",1528171982920
473570,4,"AK09911 Magnetometer",3,"[7.9589844,46.5744,13.53302]",1528171982940
473602,4,"AK09911 Magnetometer",3,"[3.7490845,35.821533,19.78302]",1528171982960
473634,4,"AK09911 Magnetometer",3,"[3.7322998,34.431458,19.08722]",1528171982981
473666,4,"AK09911 Magnetometer",3,"[2.29187,34.42383,19.088745]",1528171983000
473712,4,"AK09911 Magnetometer",3,"[2.986145,34.43451,16.944885]",1528171983020
473746,4,"AK09911 Magnetometer",3,"[2.2827148,34.42688,18.374634]",1528171983040
473792,4,"AK09911 Magnetometer",3,"[1.5594482,33.7265,18.385315]",1528171983061
473824,4,"AK09911 Magnetometer",3,"[4.4448853,33.042908,19.104004]",1528171983080
473856,4,"AK09911 Magnetometer",3,"[4.4662476,33.73413,20.524597]",1528171983100
473902,4,"AK09911 Magnetometer",3,"[3.7277222,33.735657,19.096375]",1528171983121
473934,4,"AK09911 Magnetometer",3,"[2.027893,23.416138,28.227234]",1528171983140
473980,4,"AK09911 Magnetometer",3,"[2.0233154,22.720337,28.23639]",1528171983160
474012,4,"AK09911 Magnetometer",3,"[3.4820557,21.32721,30.397034]",1528171983180
474046,4,"AK09911 Magnetometer",3,"[4.91333,18.547058,31.14624]",1528171983201
474078,4,"AK09911 Magnetometer",3,"[2.770996,19.926453,31.845093]",1528171983221
474124,4,"AK09911 Magnetometer",3,"[3.4988403,18.5318,33.291626]",1528171983240
474156,4,"AK09911 Magnetometer",3,"[4.2022705,17.144775,32.5943]",1528171983260
474202,4,"AK09911 Magnetometer",3,"[8.66394,19.075012,33.351135]",1528171983280
474234,4,"AK09911 Magnetometer",3,"[8.66394,19.075012,33.351135]",1528171983300
474266,4,"AK09911 Magnetometer",3,"[9.414673,18.373108,36.216736]",1528171983320
474312,4,"AK09911 Magnetometer",3,"[7.9605103,17.671204,35.513306]",1528171983341
474344,4,"AK09911 Magnetometer",3,"[9.397888,14.1922,36.987305]",1528171983361
474392,4,"AK09911 Magnetometer",3,"[7.987976,13.479614,39.855957]",1528171983381
474424,4,"AK09911 Magnetometer",3,"[8.699036,12.089539,39.874268]",1528171983400
474456,4,"AK09911 Magnetometer",3,"[7.246399,9.992981,39.90326]",1528171983420
474488,4,"AK09911 Magnetometer",3,"[6.5216064,7.897949,40.646362]",1528171983440
474520,4,"AK09911 Magnetometer",3,"[6.517029,7.2006226,40.655518]",1528171983460
474552,4,"AK09911 Magnetometer",3,"[4.5776367,12.155151,36.662292]",1528171983480
474584,4,"AK09911 Magnetometer",3,"[3.8391113,12.156677,35.23407]",1528171983500
474630,4,"AK09911 Magnetometer",3,"[3.8391113,12.156677,35.23407]",1528171983520
474664,4,"AK09911 Magnetometer",3,"[5.302429,11.459351,37.38556]",1528171983541
474696,4,"AK09911 Magnetometer",3,"[3.8528442,14.245605,35.206604]",1528171983560
474742,4,"AK09911 Magnetometer",3,"[3.8650513,13.543701,36.643982]",1528171983580
474774,4,"AK09911 Magnetometer",3,"[5.912781,22.23053,28.697205]",1528171983600
474806,4,"AK09911 Magnetometer",3,"[5.911255,25.021362,27.230835]",1528171983619
474852,4,"AK09911 Magnetometer",3,"[6.6238403,23.632812,27.249146]",1528171983640
474884,4,"AK09911 Magnetometer",3,"[5.911255,26.417542,26.498413]",1528171983660
474930,4,"AK09911 Magnetometer",3,"[8.784485,27.82898,25.047302]",1528171983680
474964,4,"AK09911 Magnetometer",3,"[6.617737,31.307983,22.859192]",1528171983701
475010,4,"AK09911 Magnetometer",3,"[8.055115,32.014465,22.1344]",1528171983720
475042,4,"AK09911 Magnetometer",3,"[6.60553,34.799194,19.955444]",1528171983740
475074,4,"AK09911 Magnetometer",3,"[6.591797,36.895752,17.784119]",1528171983760
475120,4,"AK09911 Magnetometer",3,"[5.883789,37.58545,18.4906]",1528171983780
475152,4,"AK09911 Magnetometer",3,"[6.5948486,40.382385,16.308594]",1528171983800
475184,4,"AK09911 Magnetometer",3,"[8.964539,41.481018,17.701721]",1528171983820
475230,4,"AK09911 Magnetometer",3,"[6.062317,40.774536,16.285706]",1528171983840
475264,4,"AK09911 Magnetometer",3,"[6.060791,42.16919,15.553284]",1528171983860
475310,4,"AK09911 Magnetometer",3,"[5.340576,43.56079,14.820862]",1528171983880
475342,4,"AK09911 Magnetometer",3,"[6.0302734,42.87567,12.686157]",1528171983900
475374,4,"AK09911 Magnetometer",3,"[0.5935669,34.52301,14.393616]",1528171983919
475406,4,"AK09911 Magnetometer",3,"[0.6072998,32.426453,16.564941]",1528171983940
475452,4,"AK09911 Magnetometer",3,"[2.0645142,35.21881,16.525269]",1528171983960
475484,4,"AK09911 Magnetometer",3,"[2.0812988,35.214233,17.955017]",1528171983980
475516,4,"AK09911 Magnetometer",3,"[2.055359,35.221863,15.811157]",1528171983999
475548,4,"AK09911 Magnetometer",3,"[2.0858765,35.91156,17.945862]",1528171984019
475582,4,"AK09911 Magnetometer",3,"[4.220581,34.53369,16.532898]",1528171984040
475614,4,"AK09911 Magnetometer",3,"[2.1072388,35.20813,20.097351]",1528171984059
475646,4,"AK09911 Magnetometer",3,"[1.361084,32.42035,19.421387]",1528171984079
475678,4,"AK09911 Magnetometer",3,"[2.8274536,33.81653,20.829773]",1528171984100
475724,4,"AK09911 Magnetometer",3,"[2.104187,31.71997,21.572876]",1528171984120
475756,4,"AK09911 Magnetometer",3,"[6.55365,23.025513,30.812073]",1528171984140
475788,4,"AK09911 Magnetometer",3,"[6.5490723,20.933533,31.555176]",1528171984159
475834,4,"AK09911 Magnetometer",3,"[8.015442,20.933533,33.695984]",1528171984179
475868,4,"AK09911 Magnetometer",3,"[6.5841675,20.924377,34.413147]",1528171984200
475900,4,"AK09911 Magnetometer",3,"[6.5933228,19.526672,35.85968]",1528171984220
475946,4,"AK09911 Magnetometer",3,"[9.326172,25.079346,37.82196]",1528171984239
475978,4,"AK09911 Magnetometer",3,"[10.762024,21.600342,39.29596]",1528171984260
476024,4,"AK09911 Magnetometer",3,"[11.474609,18.815613,40.04669]",1528171984279
476056,4,"AK09911 Magnetometer",3,"[8.624268,18.095398,42.91687]",1528171984299
476088,4,"AK09911 Magnetometer",3,"[11.495972,15.32135,43.66455]",1528171984319
476134,4,"AK09911 Magnetometer",3,"[11.495972,13.926697,44.3985]",1528171984339
476168,4,"AK09911 Magnetometer",3,"[10.06012,13.220215,45.12329]",1528171984360
476214,4,"AK09911 Magnetometer",3,"[8.628845,11.81488,46.572876]",1528171984379
476246,4,"AK09911 Magnetometer",3,"[8.612061,10.424805,45.877075]",1528171984400
476278,4,"AK09911 Magnetometer",3,"[9.341431,7.635498,48.057556]",1528171984420
476324,4,"AK09911 Magnetometer",3,"[9.341431,7.635498,48.057556]",1528171984439
476356,4,"AK09911 Magnetometer",3,"[10.0616455,7.6400757,48.05603]",1528171984460
476388,4,"AK09911 Magnetometer",3,"[3.0761719,15.740967,34.223938]",1528171984480
476434,4,"AK09911 Magnetometer",3,"[5.935669,13.668823,33.53424]",1528171984500
476468,4,"AK09911 Magnetometer",3,"[5.2230835,15.058899,33.51593]",1528171984520
476500,4,"AK09911 Magnetometer",3,"[5.241394,17.843628,33.47931]",1528171984540
476532,4,"AK09911 Magnetometer",3,"[8.866882,26.802063,30.317688]",1528171984560
476564,4,"AK09911 Magnetometer",3,"[5.26886,30.270386,28.84674]",1528171984580
476610,4,"AK09911 Magnetometer",3,"[8.1588745,30.282593,29.5578]",1528171984599
476642,4,"AK09911 Magnetometer",3,"[7.4249268,32.374573,27.388]",1528171984620
476688,4,"AK09911 Magnetometer",3,"[7.4295044,33.0719,27.378845]",1528171984639
476720,4,"AK09911 Magnetometer",3,"[6.726074,35.853577,27.342224]",1528171984659
476752,4,"AK09911 Magnetometer",3,"[8.131409,37.265015,23.750305]",1528171984679
476800,4,"AK09911 Magnetometer",3,"[8.131409,40.055847,22.283936]",1528171984700
476832,4,"AK09911 Magnetometer",3,"[8.851624,42.84973,20.81604]",1528171984719
476864,4,"AK09911 Magnetometer",3,"[6.677246,43.540955,19.381714]",1528171984739
476910,4,"AK09911 Magnetometer",3,"[5.2200317,44.932556,17.22107]",1528171984759
476942,4,"AK09911 Magnetometer",3,"[3.7704468,47.71881,15.042114]",1528171984780
476988,4,"AK09911 Magnetometer",3,"[5.1879883,47.03369,13.621521]",1528171984800
477020,4,"AK09911 Magnetometer",3,"[3.453064,44.122314,15.713501]",1528171984819
477052,4,"AK09911 Magnetometer",3,"[3.4439087,44.125366,14.99939]",1528171984839
477100,4,"AK09911 Magnetometer",3,"[2.746582,44.813538,16.419983]",1528171984860
477132,4,"AK09911 Magnetometer",3,"[2.658081,27.24762,27.235413]",1528171984880
477178,4,"AK09911 Magnetometer",3,"[4.0771484,26.564026,25.813293]",1528171984899
477210,4,"AK09911 Magnetometer",3,"[1.9302368,27.246094,26.521301]",1528171984919
477242,4,"AK09911 Magnetometer",3,"[3.3828735,27.947998,27.224731]",1528171984939
477288,4,"AK09911 Magnetometer",3,"[3.3828735,26.551819,27.95868]",1528171984959
477320,4,"AK09911 Magnetometer",3,"[4.849243,27.947998,29.36554]",1528171984980
477352,4,"AK09911 Magnetometer",3,"[4.1259766,25.852966,30.110168]",1528171984999
477400,4,"AK09911 Magnetometer",3,"[5.5618286,25.163269,30.117798]",1528171985019
477432,4,"AK09911 Magnetometer",3,"[5.609131,27.243042,32.946777]",1528171985040
477478,4,"AK09911 Magnetometer",3,"[5.583191,24.459839,32.269287]",1528171985059
477496,4,"AK09911 Magnetometer",3,"[2.7328491,23.739624,35.139465]",1528171985079
477542,4,"AK09911 Magnetometer",3,"[6.3430786,22.36023,36.582947]",1528171985100
477574,4,"AK09911 Magnetometer",3,"[4.924011,21.64917,38.737488]",1528171985119
477620,4,"AK09911 Magnetometer",3,"[7.0724487,19.570923,38.7619]",1528171985139
477652,4,"AK09911 Magnetometer",3,"[5.810547,19.720459,42.840576]",1528171985160
477684,4,"AK09911 Magnetometer",3,"[7.9727173,18.336487,43.569946]",1528171985179
477732,4,"AK09911 Magnetometer",3,"[4.6661377,30.270386,26.506042]",1528171985200
477764,4,"AK09911 Magnetometer",3,"[4.6707153,28.17688,27.963257]",1528171985219
477810,4,"AK09911 Magnetometer",3,"[6.123352,27.482605,29.399109]",1528171985239
477842,4,"AK09911 Magnetometer",3,"[6.123352,26.087952,30.133057]",1528171985259
477874,4,"AK09911 Magnetometer",3,"[6.1203003,22.601318,31.608582]",1528171985279
477920,4,"AK09911 Magnetometer",3,"[4.675293,20.501709,32.35321]",1528171985299
477952,4,"AK09911 Magnetometer",3,"[4.7058105,19.795227,35.21881]",1528171985319
477998,4,"AK09911 Magnetometer",3,"[4.672241,17.015076,33.828735]",1528171985339
478032,4,"AK09911 Magnetometer",3,"[4.6798706,17.012024,34.542847]",1528171985360
478064,4,"AK09911 Magnetometer",3,"[6.854248,17.718506,35.24475]",1528171985379
478096,4,"AK09911 Magnetometer",3,"[3.9779663,15.608215,36.705017]",1528171985399
478142,4,"AK09911 Magnetometer",3,"[4.698181,17.007446,35.97107]",1528171985419
478174,4,"AK09911 Magnetometer",3,"[6.1080933,17.721558,33.102417]",1528171985439
478206,4,"AK09911 Magnetometer",3,"[6.854248,19.11316,34.51233]",1528171985459
478252,4,"AK09911 Magnetometer",3,"[5.026245,21.911621,33.833313]",1528171985479
478284,4,"AK09911 Magnetometer",3,"[4.3060303,24.699402,32.36847]",1528171985499
478332,4,"AK09911 Magnetometer",3,"[11.383057,27.767944,32.76062]",1528171985519
478364,4,"AK09911 Magnetometer",3,"[12.077332,29.173279,29.882812]",1528171985539
478410,4,"AK09911 Magnetometer",3,"[9.199524,31.25,29.144287]",1528171985559
478442,4,"AK09911 Magnetometer",3,"[12.089539,34.05304,28.388977]",1528171985579
478474,4,"AK09911 Magnetometer",3,"[12.06665,36.15265,25.50354]",1528171985599
478506,4,"AK09911 Magnetometer",3,"[12.054443,36.853027,24.064636]",1528171985619
478538,4,"AK09911 Magnetometer",3,"[10.617065,40.33203,22.590637]",1528171985639
478584,4,"AK09911 Magnetometer",3,"[11.320496,40.341187,21.160889]",1528171985658
478618,4,"AK09911 Magnetometer",3,"[12.026978,42.440796,18.989563]",1528171985679
478650,4,"AK09911 Magnetometer",3,"[8.38623,43.130493,15.412903]",1528171985699
478696,4,"AK09911 Magnetometer",3,"[10.560608,45.23163,15.382385]",1528171985718
478728,4,"AK09911 Magnetometer",3,"[9.8098755,44.53888,13.249207]",1528171985739
478774,4,"AK09911 Magnetometer",3,"[9.80072,45.936584,11.801147]",1528171985759
478806,4,"AK09911 Magnetometer",3,"[7.6309204,45.92743,11.090088]",1528171985779
478852,4,"AK09911 Magnetometer",3,"[7.6705933,48.008728,13.204956]",1528171985798
478884,4,"AK09911 Magnetometer",3,"[3.7963867,38.294983,16.151428]",1528171985819
478930,4,"AK09911 Magnetometer",3,"[7.5698853,31.38733,24.900818]",1528171985839
478964,4,"AK09911 Magnetometer",3,"[7.5408936,27.9068,24.234009]",1528171985859
478996,4,"AK09911 Magnetometer",3,"[6.854248,29.289246,26.358032]",1528171985879
479042,4,"AK09911 Magnetometer",3,"[9.037781,28.596497,28.507996]",1528171985899
479074,4,"AK09911 Magnetometer",3,"[8.299255,28.598022,27.081299]",1528171985919
479106,4,"AK09911 Magnetometer",3,"[6.134033,27.890015,27.093506]",1528171985938
479152,4,"AK09911 Magnetometer",3,"[6.880188,29.281616,28.501892]",1528171985959
479184,4,"AK09911 Magnetometer",3,"[9.757996,27.204895,29.240417]",1528171985979
479216,4,"AK09911 Magnetometer",3,"[8.334351,27.192688,30.671692]",1528171985998
479264,4,"AK09911 Magnetometer",3,"[6.8984985,26.486206,31.396484]",1528171986019
479310,4,"AK09911 Magnetometer",3,"[7.635498,25.090027,33.55713]",1528171986039
479342,4,"AK09911 Magnetometer",3,"[8.360291,24.395752,34.280396]",1528171986059
479374,4,"AK09911 Magnetometer",3,"[9.072876,21.611023,35.031128]",1528171986079
479420,4,"AK09911 Magnetometer",3,"[9.819031,20.211792,37.90741]",1528171986098
479452,4,"AK09911 Magnetometer",3,"[8.418274,19.496155,41.490173]",1528171986118
479484,4,"AK09911 Magnetometer",3,"[8.387756,17.411804,40.089417]",1528171986138
479516,4,"AK09911 Magnetometer",3,"[7.987976,28.048706,28.01361]",1528171986158
479564,4,"AK09911 Magnetometer",3,"[7.9925537,25.9552,29.470825]",1528171986179
479596,4,"AK09911 Magnetometer",3,"[7.9971313,23.860168,30.926514]",1528171986198
479628,4,"AK09911 Magnetometer",3,"[7.293701,22.45636,33.09021]",1528171986218
479674,4,"AK09911 Magnetometer",3,"[5.845642,19.66095,33.843994]",1528171986239
479706,4,"AK09911 Magnetometer",3,"[6.587219,18.962097,35.995483]",1528171986259
479752,4,"AK09911 Magnetometer",3,"[5.836487,18.267822,33.862305]",1528171986278
479784,4,"AK09911 Magnetometer",3,"[6.5734863,18.267822,35.290527]",1528171986299
479816,4,"AK09911 Magnetometer",3,"[5.1254272,16.867065,35.310364]",1528171986319
479864,4,"AK09911 Magnetometer",3,"[4.396057,15.470886,35.3302]",1528171986339
479896,4,"AK09911 Magnetometer",3,"[5.1467896,16.163635,37.46338]",1528171986359
479928,4,"AK09911 Magnetometer",3,"[6.575012,16.871643,36.02295]",1528171986378
